Ticker,Reported_Date,Actual_Label,Probability,Predicted_Label,fact_ids
MSFT,2016-06-30,0.0,0.43769163,0,"[193811, 252777, 172003, 193814, 275696, 252765, 193805, 193807, 37720, 252771, 172006, 193788, 224410, 171995, 37717, 252759, 37711, 147900, 242113, 171989, 242111, 68764, 252748, 211842, 247429, 252746, 252743, 252745, 252744, 42844, 42848, 193756, 58844, 155436, 224399, 37695, 37694, 224398, 193741, 155384, 209703, 171972, 155357, 171966, 227200, 42853, 122602, 171912, 37674, 122599, 68733, 45591, 252714, 252715, 186881, 61783, 272430, 252697, 252696, 171907, 171905, 48011, 242001, 247413, 37668, 171902, 272422, 171898, 155303, 37665, 216866, 171872, 171869, 122590, 171861, 171864, 252648, 171857, 224387, 224384, 171853, 171852, 252652, 252641, 252638, 252632, 252628, 252626, 241944, 135893, 107911, 68678, 171843, 135884, 241932, 171847, 27651, 171839, 171842, 37648, 68673, 37641, 37624, 171831, 37622, 200180, 200177]"
CME,2016-12-31,0.0,0.334656,0,"[140913, 147788, 147786, 140909, 147784, 140904, 147785, 56151, 140908, 147782, 147781, 147777, 147779, 140899, 147774, 154723, 147775, 147768, 241435, 147766, 147761, 134867, 147763, 147764, 147760, 147758, 147757, 147755, 147756, 147754, 147751, 147746, 147749, 147735, 147739, 147734, 147732, 147733, 147730]"
ADBE,2023-12-31,0.0,0.40964785,0,"[29854, 29852, 29849, 29848, 29845, 29842, 29843, 29841, 29838, 29835, 24016, 29830, 29818, 29825, 29826, 29827, 29831, 29813, 29816, 29821, 95007, 29799, 29797, 29809, 29794, 29792, 29791, 29790, 29789, 39094, 29773, 29766, 29786, 29776, 29772, 29779, 29768, 29762, 29763, 29784, 29764, 29765, 94881, 29752, 29755, 29758, 94880, 29748, 29737, 29745, 29743, 2718, 29733, 29731, 29735, 29721, 29726, 29730, 29728, 29729, 62893, 29720, 29715, 29714, 29712, 29696, 29703, 29704, 29705, 29706, 29707, 2474, 29709, 2475, 2476, 2496, 29708, 29702, 2360, 2362, 29699, 29692, 29690, 29688, 29687, 29685, 29689, 71137, 29683, 2315, 142174, 29694, 29682, 29679, 2254, 2223, 29676, 29677, 29670, 29674, 29673, 29671, 2099, 29663, 29667, 29658, 29660, 94559, 29657, 29655, 1764, 29650, 29649, 29647, 29648, 29642, 29645, 29646, 29636, 29630, 29635, 29631, 29632, 29634, 29626, 29628, 29627, 29624, 29623, 29622, 29616, 29618, 29619, 29621, 29613, 1372, 29612, 29611, 29604, 29601, 29608, 1309, 29609, 1262, 29602, 29599, 29583, 29589, 29592, 29593, 29594, 29597, 29574, 29581, 29586, 29575, 29576, 29567, 29572, 29560, 29566, 29570, 29559, 1005, 29556, 29557, 94037, 29561, 29564, 29551, 29554, 29550, 94007, 94024, 29547, 29546, 29548, 29537, 29539, 29544, 29522, 29524, 29528, 29530, 29531, 29533, 29518, 93841, 29520, 93814, 93801, 29517, 29513, 29516, 29511, 29515, 29492, 29495, 29494, 29498, 29507, 29503, 29504, 29501, 739, 29490, 29489, 29478, 29476, 29482, 29484, 29487, 93602, 162028, 29472, 29469, 29474, 29465, 29463, 29461, 29458, 508, 29459, 29456, 29438, 29444, 29446, 29440, 29453, 29454, 29448, 29422, 29423, 29436, 29429, 29424, 29432, 29433, 29426, 29431, 29418, 29412, 29417, 29416, 93310, 29382, 29400, 29394, 29391, 29385, 29398, 29380, 353, 29371, 354, 29381, 29387, 29368, 29365, 180136, 29359, 29357, 29336, 29358, 29342, 29346, 29341, 29334, 29325, 29349, 29356, 29355, 70444, 29330, 182, 29328, 29373, 29324, 29372, 191, 194, 29320, 29361, 29363, 29331, 136, 29317, 29351, 196, 228, 29322, 103, 29313, 29301, 29290, 29289, 29291, 29296, 29298, 29299, 41, 29316, 29307, 29308, 29309, 70, 52, 29315, 79, 29304, 29305, 29311, 29312, 29310, 92997, 70157, 70125]"
ACN,2021-03-31,0.0,0.45286527,0,"[25781, 25780, 25776, 25777, 25772, 25774, 25770, 25769, 25763, 25768, 25758, 25760, 25754, 25752, 25747, 25748, 25750, 25741, 25742, 25739, 25740, 25743, 25745, 25738, 166957, 235081, 25737, 25736, 25733, 25732, 25734, 25731, 263581, 25729, 25724, 25723, 25720, 25710, 25714, 25727, 25717, 25712, 25706, 25707, 25701, 25700, 25704, 25705, 25695]"
BEN,2023-06-30,0.0,0.4952271,0,"[106344, 106343, 106342, 106338, 106335, 106328, 106327, 106324, 106321, 10280, 106323, 106320, 106313, 106311, 106310, 106307, 106303, 106302, 106305, 106298, 106297, 106296, 106295, 106292, 106291, 106289, 106288, 106287, 106285, 106284, 106286, 106281, 106277, 106279, 106273, 106276, 106275, 106274, 106269, 106272, 106270]"
LULU,2023-12-31,0.0,0.3340449,0,"[3327, 95027, 273162, 148754, 71314, 228199, 228231, 228195, 228203, 59736, 228236, 2696, 2681, 2668, 228243, 228170, 46238, 29720, 279259, 207484, 279239, 148724, 276328, 276323, 279214, 94498, 279179, 148655, 279152, 225324, 225322, 1125, 1124, 1121, 1118, 94110, 279140, 94112, 279127, 225314, 225316, 180140, 93359, 93337, 93154, 93109, 148611]"
MET,2023-12-31,0.0,0.4431899,0,"[3301, 228328, 71428, 247917, 247914, 48863, 48866, 2956, 2941, 180231, 212840, 124468, 59733, 228166, 21592, 2428, 94721, 94722, 2239, 2199, 48813, 48816, 48820, 46208, 1743, 1607, 1587, 93793, 674, 48770, 148, 70424, 93075, 93076, 92969, 70232, 70090]"
MAR,2023-12-31,0.0,0.3773626,0,"[71423, 225339, 279257, 279252, 113235, 2422, 162213, 2302, 279242, 94730, 279234, 279229, 279227, 279225, 279221, 279223, 184567, 279217, 1781, 113169, 1565, 55140, 113140, 113138, 43568, 197458, 124165, 582, 586, 598, 601, 93291, 93287, 93271, 378, 23905]"
V,2021-09-30,0.0,0.45492837,0,"[262894, 25572, 274418, 274414, 262721, 189544, 262666, 262667, 79971, 262661, 262660, 166315, 33175, 33176, 159123, 233722, 233705, 166295, 271592, 102104, 233688, 166279, 25533, 166198, 223212, 233553, 120296, 166124, 159094, 159095, 33072, 33058, 25500, 25498, 166043, 166037]"
TSLA,2018-06-30,0.0,0.3659722,0,"[269744, 269727, 269730, 269741, 215370, 182870, 182878, 215374, 215372, 269647, 277519, 277518, 238916, 130853, 215355, 130801, 87829, 238857, 87704, 269494, 269495, 269496, 269497, 50771, 269446, 275438, 50765, 50755, 275433, 50743, 130680, 105974, 269421, 147296, 87606, 215314, 215312, 269377, 238722, 269328, 269327, 211244, 87572, 87561, 269238, 269218, 269220, 169637, 147284, 87508, 147279, 269146, 269143, 66149, 66142, 35832, 66131, 269094, 87432, 269068, 87419, 152879, 152881, 238569, 238570, 238571]"
MCD,2017-06-30,0.0,0.3944643,0,"[154316, 154315, 92002, 92000, 154310, 224132, 186575, 154290, 154291, 154288, 183472, 183475, 183476, 154281, 154282, 154269, 154256, 160277, 154240, 193000, 154238, 154232, 154228, 244948, 244953, 183459, 224079, 154201, 186553, 240531, 224087, 224081, 154186, 224058, 154166, 183445, 183444, 199751, 183446, 183442, 183443, 154160, 154155, 154147, 154150, 133713, 154137, 154129, 154133, 154140, 154121, 37070, 154111, 244889, 154088, 154100, 183428, 240444, 154081, 240439, 154074, 154062, 154064, 183420, 183413, 183414, 226813, 154046, 154045, 154044, 154043, 90702, 183397, 183396, 154023, 154021, 240320, 186444, 183391, 154014, 186439, 186431, 154010, 154009]"
FITB,2023-12-31,0.0,0.34356794,0,"[210187, 210181, 210178, 210177, 210174, 109095, 71256, 210172, 210169, 210171, 210162, 118405, 210165, 210149, 210147, 210166, 210153, 210156, 118411, 118331, 210154, 124352, 210160, 210159, 118315, 210145, 210138, 210136, 210128, 210127, 118296, 210124, 210125, 210123, 158226, 210117, 210122, 210112, 210113, 210110, 210109, 210107, 210103, 210104, 210105, 210106, 210099, 210097, 210096, 210093, 210092, 210089, 210088, 210087, 210083, 210085, 124171, 124169, 210086, 210082, 210079, 208522, 210081, 210080, 210076, 210075, 210073, 210071, 210070, 210069]"
ADBE,2023-03-31,0.0,0.4089427,0,"[31490, 31489, 31488, 31470, 14159, 31478, 31468, 31464, 31457, 31456, 31453, 31458, 31459, 31448, 31450, 31447, 31446, 105299, 13712, 197720, 109661, 158754, 31440, 164042, 31439, 31435, 164027, 31422, 31433, 31421, 24598, 31420, 31429, 31419, 31414, 31404, 31403, 24567, 163947, 31406, 24565, 24562, 139472, 39717, 142600, 39713, 279811, 144437, 39705, 149725, 39698, 46521, 39709, 49217, 149731, 163940, 279808, 197657, 197664, 219677, 22044, 12761, 12754, 12744, 63649, 197655, 197661, 213558, 106384, 242763, 31399, 31395, 31397, 31398, 31391, 31386, 31390, 31387, 31388, 31389, 31382, 163882, 31381, 31380, 31375, 31378, 31377, 31374, 31368, 31364, 31373, 31363, 31362, 31347, 31349, 31353, 31354, 31351, 31357, 31360, 113755, 31356, 31344, 31333, 31345, 43806, 31330, 31327, 31334, 31325, 31323, 31320, 31324, 31318, 31313, 163731, 31314, 31312, 31315, 31310, 24526, 31309, 31311, 31305, 31304, 31303, 31299, 31297, 31291, 31288, 31283, 31285, 31254, 31279, 31276, 31266, 31278, 31272, 31280, 31274, 31268, 31261, 31251, 31282, 21983, 31255, 31269, 31259, 31257, 31233, 31247, 31250, 31243, 31230, 31238, 31227, 31229, 31225, 31224, 31217, 31216, 31220, 31212, 39553, 39551, 31205, 31214, 31213, 24472, 24470, 163621, 163620, 163619, 31211, 31201, 31200, 31202, 31198, 31195, 31186, 31192, 31191, 31189, 31190, 31180, 31185]"
EBAY,2019-09-30,0.0,0.4548875,0,"[177239, 190952, 190957, 190951, 190950, 190948, 190946, 190947, 190943, 190936, 190941, 190933, 190932, 190931, 190930, 190928, 190927, 190929, 190917, 190920, 190924, 190926, 190922, 190925, 190916, 190902, 190914, 190911, 190910, 190909, 190908, 190899, 190895, 190882, 190883, 190890, 190892, 190893, 190891, 190887, 190886, 190885, 190884, 190881, 190879, 190880, 190878, 190876, 34659, 190874, 159615, 190864, 190865, 190867, 190866, 190863, 190859, 190857, 190854, 190855, 168457, 168455, 190850, 190851, 190849, 190848, 190845, 190843, 190840, 190829, 159595, 190827, 190830, 190825]"
GM,2017-12-31,0.0,0.4645428,0,"[67257, 215758, 215759, 132377, 132361, 239843, 239785, 51052, 199484, 89103, 61272, 223916, 248597, 223904, 183187, 88972, 88919, 88909, 239686, 215693, 132018, 215692, 183174, 111401, 192454, 131958, 239640, 131916, 131908, 239550, 131833, 239503, 106042, 88604, 192396, 140557, 88566, 131738, 192387, 170130, 58424, 131691, 186263, 106039, 106037]"
BAC,2017-06-30,0.0,0.44592315,0,"[91987, 240705, 111631, 111629, 134008, 272260, 272259, 224129, 133984, 91905, 133995, 91918, 133981, 91840, 133964, 240665, 240663, 133938, 133910, 91817, 133879, 272249, 133894, 91803, 133886, 133887, 133875, 240636, 91771, 42605, 122333, 91781, 240610, 240603, 133849, 133829, 133827, 240621, 240612, 240588, 240598, 240627, 211631, 91747, 240602, 133819, 133809, 193004, 133801, 240572, 133803, 240570, 224108, 133797, 240558, 240556, 91718, 133779, 133776, 133768, 133766, 133773, 211621, 133764, 133760, 160255, 133752, 133745, 27249, 122306, 133721, 133736, 133719, 133717, 133716, 140794, 133710, 133703, 133702, 240494, 133701, 240492, 133690, 91481, 133694, 91480, 122297, 133682, 91447, 91422, 22935, 107681, 275570, 133672, 133665, 133662, 133664, 133660, 91387, 91413, 272231, 133650, 133644, 133639, 133633, 133631, 37078, 67951, 170778, 111586, 133630, 67928, 133629, 67929, 122276, 122273, 91273, 91272, 91271, 133616, 133604, 133605, 91220, 122263, 133606, 133600, 133598, 133599, 133597, 240430, 91161, 174739, 91128, 122257, 42548, 133579, 91125, 272219, 91099, 91109, 91108, 91106, 240391, 240400, 240402, 91124, 133566, 133571, 133573, 174735, 67874, 140767, 277760, 221443, 133550, 133551, 133553, 91058, 91055, 91038, 45442, 37038, 221441, 91007, 91014, 133549, 133541, 133538, 122254, 90993, 133539, 90997, 90996, 133526, 133534, 133531, 133529, 133518, 133528, 133521, 133523, 133503, 248629, 248624, 133502, 186463, 192872, 90800, 90799, 133500, 133490, 133501, 133489, 133494, 133492, 133488, 133480, 133474, 240343, 240338, 133465, 133467, 133470, 122241, 122243, 133464, 90719, 90724, 90715, 154032, 133433, 133435, 133426, 133434, 160233, 133429, 90575, 133418, 133412, 133422, 133419, 133424, 178305, 133423, 272207, 209575, 133405, 133407, 272208, 133415, 90484, 90482, 240309, 133413, 133398, 133402, 133403, 272206, 272204, 133404, 133380, 133363, 133355, 133376, 133364, 133379, 133370, 133373, 133386, 133358, 133367, 111572]"
CSCO,2016-03-31,0.0,0.43820557,0,"[68841, 143918, 252896, 27793, 252889, 275710, 221724, 211880, 136903, 227280, 206519, 27788, 221713, 221714, 221715, 252867, 200353, 200341, 221707, 221706, 27763, 221704, 211866, 68822, 68812, 172071, 172061, 172049, 252836, 58874, 242275, 252830, 58865, 193874, 37755, 68775, 252801, 252799, 252800, 252782, 252783, 252781]"
HPQ,2022-12-31,0.0,0.39506552,0,"[273751, 249743, 17115, 17041, 249737, 124873, 249733, 16845, 16838, 16840, 260459, 16782, 16809, 16810, 16771, 16772, 249732, 164437, 75137, 249729, 249730, 16301, 16303, 16201, 219841, 219829, 164377, 260320, 249728, 74921, 249720, 249719, 15777, 249718, 260285, 249717, 249725, 249715, 164313, 249712, 15456, 15436, 15442, 249711, 15389, 43886, 249703, 249701, 249700, 249707, 249709, 249710, 249696, 43865, 43871, 43874, 15367, 15377, 249694, 249699, 43883, 249697, 249686, 249692, 249685, 249687, 249691, 249689, 249688, 249684, 74765, 249681, 249679, 249680, 249677, 15008, 31600, 14757, 249675, 249670, 249671, 14485, 249668, 249667, 249669]"
AMAT,2023-03-31,1.0,0.3708948,0,"[63693, 63692, 13922, 63691, 63687, 63686, 63683, 63679, 63682, 63678, 13414, 63676, 63668, 63672, 13351, 13355, 63664, 63661, 63655, 63653, 63652, 63650, 63651, 63648, 63645, 63644, 63647, 63640, 63635, 63637, 63636, 63631, 63630, 63633, 63626, 57346, 63623, 63619, 63629, 63622, 63621, 63618, 63615, 63609, 63614, 63611, 63608, 63604, 63607, 63601, 63603, 63600, 63599, 63598, 63592, 63595, 63597, 63596, 63594, 63589, 63587, 63584, 63583, 63582, 63577, 63578, 63581, 63576, 63571, 63573, 63574, 63570, 63569, 63565, 142554, 63562, 63566, 63560, 63555, 63553, 63552, 63551, 63547, 63561, 63543, 63545, 100674, 73889, 63537, 63540, 63536, 63530, 63531, 63534, 63529, 39546, 63526, 63527, 11360]"
TSLA,2018-09-30,1.0,0.48089406,0,"[130448, 238544, 191835, 244321, 121738, 191747, 244296, 244303, 41896, 244299, 244308, 268725, 268671, 105895, 215243, 215244, 61016, 174427, 182645, 268539, 87086, 268536, 116045, 87074, 130099, 209455, 130093, 121681, 209456, 130105, 268495, 121678, 66019, 152728, 66024, 111132, 152730, 66031, 66038, 66028, 66016, 87023, 268448, 238344, 238331, 238330, 86965, 86945, 238319, 238312, 86867, 268379, 86838, 86827, 86820, 58186, 268331, 238239, 116021, 86675, 111114, 169250, 169251, 268228]"
BAC,2023-03-31,0.0,0.46062344,0,"[14173, 14140, 14087, 74525, 230619, 230618, 230612, 230593, 109681, 109683, 230600, 230597, 230580, 230586, 230577, 13791, 230561, 109664, 230563, 74482, 109650, 13722, 230552, 230550, 230541, 109637, 13691, 13689, 230511, 109642, 230459, 230465, 230466, 230471, 230483, 13659, 230503, 13657, 13635, 230495, 13579, 230420, 142604, 13516, 60003, 230396, 230400, 13506, 13479, 230363, 13399, 188433, 230339, 230338, 13270, 207665, 74332, 13283, 149749, 158718, 13176, 13031, 12983, 213562, 230283, 158701, 12667, 12604, 12534, 230228, 230225, 230219, 230230, 12497, 230222, 12459, 230198, 12379, 12392, 12360, 12363, 12318, 12307, 12276, 12225, 12206, 12203, 12201, 12175, 12192, 12176, 230152, 12153, 230124, 230121, 230118, 12045, 12052, 12046, 12011, 11976, 11910, 124675, 230080, 230056, 100740, 230058, 11847, 230076, 230066, 230073, 11857, 249620, 271301, 271298, 11819, 210468, 100702, 11788, 11761, 31252, 31260, 230027, 31277, 230025, 230023, 259671, 109537, 109534, 73885, 73892, 246525, 109536, 73882, 11739, 210466, 109526, 11681, 11690, 210456, 271285, 210457, 229994, 229990, 271284, 31240, 11653, 229979, 229985, 100537, 118963, 11633, 11632, 11594, 204319, 210445, 11584, 24491, 11546, 109517, 229955, 229943, 229954, 229953, 11504, 11499, 11495, 11493, 229944, 11501, 100455, 11466, 11461, 11471, 11477, 11480, 11473, 11413, 11423, 11404, 229928, 229919, 184790, 11394, 11389, 11388, 11383]"
PGR,2017-09-30,1.0,0.46117625,0,"[102829, 102825, 140748, 140745, 56028, 42486, 140742, 61383, 240227, 117584, 117581, 117578, 117574, 117572, 117569, 117567, 117564, 117561, 22908, 117556, 117554, 117552, 117559, 248616, 117549, 117547, 117545, 117538, 117536, 117542, 56024, 145199, 117529, 117532, 117534, 117523, 140724, 102785, 117526, 42464, 117521, 117516, 117517, 42462, 199583, 61336, 61335, 61330, 61332, 61323, 61324, 122126, 61307, 51106, 51109, 61299, 61303]"
MSCI,2022-03-31,0.0,0.47957182,0,"[232681, 101148, 102035, 243180, 174018, 174016, 32653, 232573, 232577, 232563, 232497, 232560, 232543, 120017, 232435, 209028, 261733, 261736, 78547, 120003, 119996, 106714, 232332, 232327, 126958, 261541, 225733, 126887, 32551, 261482, 205847, 205849, 176600, 276914, 101121, 126589, 126592, 25130, 276892, 126557, 232006, 214103, 126497, 126492, 126494]"
DPZ,2023-09-30,0.0,0.46845683,0,"[180533, 180532, 149107, 180526, 180527, 180524, 180522, 180523, 180519, 180518, 180516, 180521, 180510, 180515, 180514, 180513, 180507, 180512, 180506, 180508, 180505, 180495, 180511, 180504, 180498, 180500, 97527, 30487, 180493, 180501, 149076, 180491, 180487, 180488, 180485, 97405, 149053, 149048, 180483, 180484, 180480, 180482, 180481, 180471, 180473, 180474, 180469, 180451, 180434, 180450, 180447, 180445, 180441, 162865, 180440, 180439, 180454, 175801, 180436, 180455, 180458, 180461, 180463, 180465, 180457, 180435, 180428, 180429, 180427, 180431, 180426, 180424, 180432, 180433, 180425, 180430, 180420, 180419, 180421, 148985, 148987, 180418, 180415, 258840, 184663, 180410, 180414, 180412, 148947, 180406, 180405, 116434, 148949, 148942, 148943, 180409, 180408, 180407, 180404, 180401, 116430, 180393, 180394, 180399, 180397, 97008, 180395, 113406, 180389, 180384, 180385, 180387, 180382, 180376, 96867, 180378, 180379, 180368, 180369, 180375, 180367, 180370, 180373, 180365, 180363, 180364, 180361, 21788, 180360, 180358, 180353, 180356, 180355, 180354, 180352, 180349, 5544, 5543, 5562, 180348, 180343, 180346, 180344, 180342, 180338, 180327, 5212, 180333, 96221, 96238, 96184, 180322, 180323, 180324, 180321, 180328, 180330, 180317, 180314, 180315, 180313, 180309, 180312, 180310, 148868, 180298, 180303, 180300, 180301, 180294, 180292, 180290, 180288, 180286, 180284, 180283, 180276, 180272, 180278, 180271, 180274, 180270, 180269]"
CMG,2015-12-31,1.0,0.44643393,0,"[156176, 156175, 156174, 156173, 156169, 156172, 156168, 156167, 156162, 156161, 156158, 156154, 156152, 156150, 156146, 156140, 156139, 156138, 156128, 156135, 156132, 156129, 156127, 156125, 156123, 156121, 156115, 156114, 156110, 156108, 156106, 156102, 156097, 156094, 156101, 156100, 156093, 156099, 156085, 156081, 156083, 156079, 156078, 156077, 156074, 252991, 156071, 156073, 156068, 156067, 156064, 156062, 156058, 156059, 156060, 156061, 156057, 156056, 156055, 156054, 156052, 156050, 156045, 156047, 156046, 156048, 156049, 156044, 156043, 156040, 156031, 156032, 156023, 156022, 156027, 156017, 156020, 156019, 156018, 156014, 156013, 156012, 156010, 156006, 156000, 156004, 156001, 155998, 155999, 155997, 156003, 155994, 155993, 155992, 155989, 155988, 155986, 155985, 155974, 155971, 155976, 155969, 155980, 155981, 155982, 155979, 155963, 155967, 155964, 155959, 155955, 155961, 155957, 155952, 155947, 155946, 178867, 155936, 155933, 155944, 155934, 155930, 155932, 155928, 155927, 155921, 155918, 155925, 155923, 155907, 155910, 155914, 155915, 155916, 155906, 155905, 155901, 155903, 155904, 155902, 155898]"
CSCO,2019-12-31,0.0,0.46267772,0,"[250883, 250876, 250881, 206114, 26184, 115650, 83998, 265996, 265989, 214917, 115644, 226030, 226037, 220617, 168350, 34500, 250842, 250849, 237098, 65606, 65617, 65609, 34481, 65597, 65594, 83737, 250812, 246976, 34463, 265775, 265767, 220610, 34436, 34415, 34428, 34430, 265745, 265742, 265737, 265736, 265733, 265735, 265734, 206091, 206096, 174296]"
ORCL,2017-03-31,0.0,0.4076266,0,"[252165, 171146, 37301, 171127, 171128, 252151, 252153, 252146, 61565, 171108, 277932, 174822, 171087, 171088, 171084, 277912, 22966, 27367, 171073, 171072, 134269, 134254, 51474, 252130, 171046, 171044, 252122, 171022, 92541, 171019, 171006, 171004, 252075, 37242, 170974, 134144, 37246, 37245, 92376, 37234, 92240, 240818, 170949, 170952, 170953, 170950, 37227, 170954, 170941, 170939, 170940, 170942, 92235, 170938, 37218, 37210, 170935, 170936, 170937, 37188, 240792, 240793, 170931, 170928, 37163, 37164, 37165, 92130, 37173, 37152, 170911]"
KKR,2020-06-30,0.0,0.36616966,0,"[128100, 275156, 275155, 121162, 275154, 121158, 275150, 275149, 275146, 275140, 275141, 275143, 275147, 275139, 275138, 121094, 121092, 275137, 121084, 121086, 121088, 121090, 121091, 275135, 275123, 275128, 275126, 275134, 275120, 275124, 275122, 275119, 275118, 275114, 275111, 275108, 275107, 275105, 275095, 275100, 275096, 275097, 275098, 275094, 275089, 275088, 275083, 275082, 275077, 236646, 275080, 275079, 275081, 236642, 275075, 275062, 275065, 275067, 275071, 275069, 275070, 275068, 275063, 121054, 275054, 275048, 275051, 275058, 275061, 275059, 275046, 275047, 275042, 275041, 275043, 275040, 275038, 275030, 50116, 275035, 275029, 275034, 275028, 102374, 102382, 275023, 275027, 275022, 275021, 275020, 275016, 275011, 275010, 275008, 275009, 121009, 121008, 275006, 275007]"
C,2018-09-30,0.0,0.45340195,0,"[121775, 130450, 130445, 130446, 130443, 116098, 238542, 238547, 130435, 130438, 130442, 130429, 130427, 130428, 130422, 130423, 130414, 130395, 130397, 130406, 130401, 159873, 130398, 130421, 130418, 130417, 130408, 130409, 130413, 130391, 130389, 130382, 130380, 130393, 130383, 130384, 130358, 130355, 130388, 130375, 130376, 130354, 130362, 130366, 130377, 130351, 130360, 130334, 271964, 271959, 271954, 130337, 130332, 130342, 130324, 130317, 130315, 130344, 130350, 268820, 130327, 130269, 130239, 130259, 130257, 117300, 130242, 130247, 130271, 130294, 130253, 130276, 130287, 117295, 130292, 130296, 117298, 130297, 130299, 130302, 130304, 130312, 130289, 130237, 130243, 130236, 130235, 238503, 275408, 130212, 130224, 130207, 130214, 130220, 130226, 130217, 130219, 275404, 130228, 130205, 238480, 238493, 130199, 130202, 130191, 130195, 130187, 130185, 130198, 130184, 130182, 130194, 211155, 130180, 211161, 211158, 130179, 130176, 130173, 130169, 159857, 130158, 211146, 130164, 130160, 159861, 275399, 275395, 130154, 130141, 130140, 275387, 130148, 130133, 102605, 130132, 130136, 87130, 130131, 130128, 130126, 130121, 47401, 47398, 50633, 50640, 130116, 130114, 238397, 238401, 130112, 130111, 130110, 238386, 130106, 204910, 247093, 130094, 130096, 130101, 130103, 130091, 130077, 130087, 130086, 130083, 130076, 130082, 130069, 130072, 145090, 145087, 130060, 130058, 277447, 277444, 248485, 238340, 238336, 130055, 130043, 130044, 130046, 130048, 130041, 130036, 130038, 130034, 130032, 130031, 275375, 130022, 130018, 117267, 117271, 117274, 130027, 130025, 130021, 130019, 130016, 130009, 130007, 275367, 130004, 130006, 130002, 130000, 129996, 129994, 129998, 129992, 129990, 129985, 129983, 129986, 238257, 223632, 129982, 129989, 129975, 129978, 129974, 129973, 129972, 129970, 129965, 129963, 129956, 129953, 129952, 238248, 129949, 129947, 129941, 129939, 129935, 248457, 248462, 129929, 129933, 129931, 111115, 238211, 238208, 129923, 129926, 129922, 129921, 129919, 129916, 129914]"
ACGL,2016-12-31,0.0,0.41963154,0,"[23182, 23177, 23180, 23175, 23173, 23172, 23170, 23167, 23169, 23168, 23165, 23163, 23164, 61617, 23158, 23160, 23155, 23153, 23151, 23148, 23146, 23140, 23144, 23143, 23138, 23135, 23132, 23130, 23126, 23122, 23128, 23123, 23120, 23118, 23115, 23110, 23104, 117671, 23106, 23109, 23112, 23095, 23096, 23101, 23102, 23097, 23094, 23089, 23090, 23093, 23086, 23085, 23084, 23082, 23078, 23080, 23079, 23074, 51578, 23076, 23073, 23072, 23067, 23066, 23065, 23071, 23063, 23062, 23055, 23059, 23060, 23061, 23048, 23050, 23053, 23054, 23047, 23039, 23045, 23044, 23041, 23035, 23038, 23034, 23032, 23029, 23026, 23021, 23024, 23019, 23015]"
JPM,2021-03-31,1.0,0.37188798,0,"[167163, 235431, 235420, 210858, 214543, 33651, 235417, 214520, 214525, 235416, 235413, 214536, 81119, 235394, 235389, 235392, 235396, 235391, 176912, 235387, 263933, 235386, 235379, 235374, 235381, 263918, 263915, 263901, 263920, 65134, 235369, 263880, 65139, 263887, 235370, 235366, 235360, 235365, 235337, 235312, 235319, 235325, 235330, 235336, 235316, 235307, 235295, 235293, 110498, 235288, 235286, 235259, 235270, 235248, 235257, 235245, 110478, 167034, 235231, 80896, 115006, 120724, 115005, 235194, 235199, 235182, 235175, 243438, 198340, 235173, 263725, 146659, 146658, 159234, 146655, 235140, 235153, 235133, 110415, 110404, 65073, 235105, 120675, 33552, 235098, 235095, 235093, 235089, 235082, 235088, 235091, 271646, 166909, 235054, 235040, 235042, 235041, 235036, 235034, 235019, 235024, 235008, 263600, 210851, 263599, 235005, 234970, 234980, 234987, 25722, 234957, 234964, 234963, 33504, 151180, 120622, 234939, 234927, 64929, 64933, 234931, 234924, 234921, 234920, 234915, 234917, 33477, 234913, 234894, 234892, 234887, 210838, 234890, 234891, 33470, 234882]"
