Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps
TER,10-Q (Quarterly report),2019-08-09,2019-06-30,https://www.sec.gov/Archives/edgar/data/97210/000119312519217772/d746270d10q.htm,0001193125-19-217772,TER/0001193125-19-217772,0.57,0.55
TER,10-Q (Quarterly report),2019-05-10,2019-03-31,https://www.sec.gov/Archives/edgar/data/97210/000119312519143836/d717687d10q.htm,0001193125-19-143836,TER/0001193125-19-143836,0.63,0.62
TER,10-Q (Quarterly report),2018-11-09,2018-09-30,https://www.sec.gov/Archives/edgar/data/97210/000119312518323422/d601614d10q.htm,0001193125-18-323422,TER/0001193125-18-323422,0.65,0.63
TER,10-Q (Quarterly report),2018-08-10,2018-07-01,https://www.sec.gov/Archives/edgar/data/97210/000119312518245633/d587623d10q.htm,0001193125-18-245633,TER/0001193125-18-245633,0.53,0.52
TER,10-Q (Quarterly report),2018-05-11,2018-04-01,https://www.sec.gov/Archives/edgar/data/97210/000119312518160479/d503232d10q.htm,0001193125-18-160479,TER/0001193125-18-160479,0.45,0.43
TER,10-Q (Quarterly report),2017-11-09,2017-10-01,https://www.sec.gov/Archives/edgar/data/97210/000119312517338478/d428961d10q.htm,0001193125-17-338478,TER/0001193125-17-338478,0.52,0.52
TER,10-Q (Quarterly report),2017-08-11,2017-07-02,https://www.sec.gov/Archives/edgar/data/97210/000119312517255654/d395788d10q.htm,0001193125-17-255654,TER/0001193125-17-255654,,
TER,10-Q (Quarterly report),2017-05-12,2017-04-02,https://www.sec.gov/Archives/edgar/data/97210/000119312517168243/d369816d10q.htm,0001193125-17-168243,TER/0001193125-17-168243,0.43,0.42
TER,10-Q (Quarterly report),2016-11-10,2016-10-02,https://www.sec.gov/Archives/edgar/data/97210/000119312516765452/d105293d10q.htm,0001193125-16-765452,TER/0001193125-16-765452,0.32,0.31
TER,10-Q (Quarterly report),2016-08-12,2016-07-03,https://www.sec.gov/Archives/edgar/data/97210/000119312516680412/d208481d10q.htm,0001193125-16-680412,TER/0001193125-16-680412,-1.1,-1.1
TER,10-Q (Quarterly report),2016-05-13,2016-04-03,https://www.sec.gov/Archives/edgar/data/97210/000119312516589497/d150554d10q.htm,0001193125-16-589497,TER/0001193125-16-589497,0.24,0.24
TER,10-Q (Quarterly report),2015-11-13,2015-10-04,https://www.sec.gov/Archives/edgar/data/97210/000119312515376639/d18275d10q.htm,0001193125-15-376639,TER/0001193125-15-376639,0.34,0.34
TER,10-Q (Quarterly report),2015-08-14,2015-07-05,https://www.sec.gov/Archives/edgar/data/97210/000119312515291444/d941133d10q.htm,0001193125-15-291444,TER/0001193125-15-291444,0.48,0.47
TER,10-Q (Quarterly report),2015-05-08,2015-04-05,https://www.sec.gov/Archives/edgar/data/97210/000119312515179303/d905231d10q.htm,0001193125-15-179303,TER/0001193125-15-179303,0.15,0.15
TER,10-Q (Quarterly report),2014-11-07,2014-09-28,https://www.sec.gov/Archives/edgar/data/97210/000119312514402724/d785774d10q.htm,0001193125-14-402724,TER/0001193125-14-402724,0.4,0.38
TER,10-Q (Quarterly report),2014-08-08,2014-06-29,https://www.sec.gov/Archives/edgar/data/97210/000119312514302025/d751855d10q.htm,0001193125-14-302025,TER/0001193125-14-302025,0.52,0.47
TER,10-Q (Quarterly report),2014-05-07,2014-03-30,https://www.sec.gov/Archives/edgar/data/97210/000119312514187349/d685963d10q.htm,0001193125-14-187349,TER/0001193125-14-187349,0.0,0.0
TER,10-Q (Quarterly report),2013-11-08,2013-09-29,https://www.sec.gov/Archives/edgar/data/97210/000119312513434842/d585603d10q.htm,0001193125-13-434842,TER/0001193125-13-434842,0.36,0.29
TER,10-Q (Quarterly report),2013-08-09,2013-06-30,https://www.sec.gov/Archives/edgar/data/97210/000119312513328849/d540833d10q.htm,0001193125-13-328849,TER/0001193125-13-328849,0.35,0.28
TER,10-Q (Quarterly report),2013-05-10,2013-03-31,https://www.sec.gov/Archives/edgar/data/97210/000119312513213285/d503067d10q.htm,0001193125-13-213285,TER/0001193125-13-213285,0.03,0.03
TER,10-Q (Quarterly report),2012-11-09,2012-09-30,https://www.sec.gov/Archives/edgar/data/97210/000119312512462959/d399182d10q.htm,0001193125-12-462959,TER/0001193125-12-462959,0.47,0.39
TER,10-Q (Quarterly report),2012-08-10,2012-07-01,https://www.sec.gov/Archives/edgar/data/97210/000119312512349611/d354913d10q.htm,0001193125-12-349611,TER/0001193125-12-349611,0.6,0.49
TER,10-Q (Quarterly report),2012-05-11,2012-04-01,https://www.sec.gov/Archives/edgar/data/97210/000119312512227981/d323422d10q.htm,0001193125-12-227981,TER/0001193125-12-227981,0.181,0.145
TDY,10-Q (Quarterly report),2024-10-28,2024-09-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428524000104/tdy-20240929.htm,0001094285-24-000104,TDY/0001094285-24-000104,5.61,5.54
TDY,10-Q (Quarterly report),2024-07-29,2024-06-30,https://www.sec.gov/Archives/edgar/data/1094285/000109428524000090/tdy-20240630.htm,0001094285-24-000090,TDY/0001094285-24-000090,3.82,3.77
TDY,10-Q (Quarterly report),2024-04-29,2024-03-31,https://www.sec.gov/Archives/edgar/data/1094285/000109428524000079/tdy-20240331.htm,0001094285-24-000079,TDY/0001094285-24-000079,3.77,3.72
TDY,10-Q (Quarterly report),2023-10-27,2023-10-01,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000129/tdy-20231001.htm,0001094285-23-000129,TDY/0001094285-23-000129,4.22,4.15
TDY,10-Q (Quarterly report),2023-07-31,2023-07-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000102/tdy-20230702.htm,0001094285-23-000102,TDY/0001094285-23-000102,3.94,3.87
TDY,10-Q (Quarterly report),2023-04-28,2023-04-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000083/tdy-20230402.htm,0001094285-23-000083,TDY/0001094285-23-000083,3.81,3.73
TDY,10-Q (Quarterly report),2022-11-02,2022-10-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000121/tdy-20221002.htm,0001094285-22-000121,TDY/0001094285-22-000121,3.81,3.74
TDY,10-Q (Quarterly report),2022-08-01,2022-07-03,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000099/tdy-20220703.htm,0001094285-22-000099,TDY/0001094285-22-000099,3.66,3.59
TDY,10-Q (Quarterly report),2022-05-03,2022-04-03,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000081/tdy-20220403.htm,0001094285-22-000081,TDY/0001094285-22-000081,4.55,4.46
TDY,10-Q (Quarterly report),2021-10-28,2021-10-03,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000170/tdy-20211003.htm,0001094285-21-000170,TDY/0001094285-21-000170,2.88,2.81
TDY,10-Q (Quarterly report),2021-08-02,2021-07-04,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000140/tdy-20210704.htm,0001094285-21-000140,TDY/0001094285-21-000140,2.19,2.14
TDY,10-Q (Quarterly report),2021-04-30,2021-04-04,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000111/tdy-20210404.htm,0001094285-21-000111,TDY/0001094285-21-000111,2.29,2.23
TDY,10-Q (Quarterly report),2020-10-22,2020-09-27,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000163/tdy-20200927.htm,0001094285-20-000163,TDY/0001094285-20-000163,2.55,2.48
TDY,10-Q (Quarterly report),2020-07-23,2020-06-28,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000139/tdy-20200628.htm,0001094285-20-000139,TDY/0001094285-20-000139,2.55,2.48
TDY,10-Q (Quarterly report),2020-04-22,2020-03-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000068/tdy-20200329.htm,0001094285-20-000068,TDY/0001094285-20-000068,2.25,2.17
TDY,10-Q (Quarterly report),2019-10-28,2019-09-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000162/tdy-20190929.htm,0001094285-19-000162,TDY/0001094285-19-000162,2.93,2.84
TDY,10-Q (Quarterly report),2019-07-29,2019-06-30,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000138/tdy-10q220190630.htm,0001094285-19-000138,TDY/0001094285-19-000138,2.89,2.8
TDY,10-Q (Quarterly report),2019-04-29,2019-03-31,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000080/tdy-10q120190331.htm,0001094285-19-000080,TDY/0001094285-19-000080,2.09,2.02
TDY,10-Q (Quarterly report),2018-10-29,2018-09-30,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000152/tdy-10q320189030.htm,0001094285-18-000152,TDY/0001094285-18-000152,2.52,2.43
TDY,10-Q (Quarterly report),2018-08-06,2018-07-01,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000120/tdy-10q220180701.htm,0001094285-18-000120,TDY/0001094285-18-000120,2.4,2.32
TDY,10-Q (Quarterly report),2018-05-08,2018-04-01,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000088/tdy-10q120180401.htm,0001094285-18-000088,TDY/0001094285-18-000088,1.87,1.81
TDY,10-Q (Quarterly report),2017-11-07,2017-10-01,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000119/tdy-10q320171001.htm,0001094285-17-000119,TDY/0001094285-17-000119,1.95,1.9
TDY,10-Q (Quarterly report),2017-08-08,2017-07-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000105/tdy-10q220170702.htm,0001094285-17-000105,TDY/0001094285-17-000105,1.71,1.66
TDY,10-Q (Quarterly report),2017-05-11,2017-04-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000075/tdy-10q120170402.htm,0001094285-17-000075,TDY/0001094285-17-000075,0.87,0.84
TDY,10-Q (Quarterly report),2016-11-08,2016-10-02,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000282/tdy-20161002x10q3.htm,0001094285-16-000282,TDY/0001094285-16-000282,1.5,1.46
TDY,10-Q (Quarterly report),2016-08-09,2016-07-03,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000246/tdy-20160703x10q2.htm,0001094285-16-000246,TDY/0001094285-16-000246,1.33,1.31
TDY,10-Q (Quarterly report),2016-05-09,2016-04-03,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000225/tdy-20160403x10q1.htm,0001094285-16-000225,TDY/0001094285-16-000225,1.12,1.1
TDY,10-Q (Quarterly report),2015-11-03,2015-09-27,https://www.sec.gov/Archives/edgar/data/1094285/000109428515000136/tdy-20150927x10q3.htm,0001094285-15-000136,TDY/0001094285-15-000136,1.37,1.34
TDY,10-Q (Quarterly report),2015-08-04,2015-06-28,https://www.sec.gov/Archives/edgar/data/1094285/000109428515000111/tdy-20150628x10q2.htm,0001094285-15-000111,TDY/0001094285-15-000111,1.37,1.34
TDY,10-Q (Quarterly report),2015-05-01,2015-03-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428515000078/tdy-20150329x10q1.htm,0001094285-15-000078,TDY/0001094285-15-000078,1.22,1.2
TDY,10-Q (Quarterly report),2014-10-31,2014-09-28,https://www.sec.gov/Archives/edgar/data/1094285/000109428514000203/tdy-2014928x10q.htm,0001094285-14-000203,TDY/0001094285-14-000203,1.49,1.47
TDY,10-Q (Quarterly report),2014-07-31,2014-06-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428514000164/tdy-2014630x10q.htm,0001094285-14-000164,TDY/0001094285-14-000164,1.5,1.47
TDY,10-Q (Quarterly report),2014-04-29,2014-03-30,https://www.sec.gov/Archives/edgar/data/1094285/000109428514000117/tdy-2014330x10q.htm,0001094285-14-000117,TDY/0001094285-14-000117,1.22,1.2
TDY,10-Q (Quarterly report),2013-11-04,2013-09-29,https://www.sec.gov/Archives/edgar/data/1094285/000109428513000206/tdy-2013929x10q.htm,0001094285-13-000206,TDY/0001094285-13-000206,1.25,1.23
TDY,10-Q (Quarterly report),2013-08-02,2013-06-30,https://www.sec.gov/Archives/edgar/data/1094285/000109428513000180/tdy-2013630x10q.htm,0001094285-13-000180,TDY/0001094285-13-000180,1.15,1.13
TDY,10-Q (Quarterly report),2013-05-07,2013-03-31,https://www.sec.gov/Archives/edgar/data/1094285/000109428513000140/tdy-2013331x10q.htm,0001094285-13-000140,TDY/0001094285-13-000140,1.09,1.07
TDY,10-Q (Quarterly report),2012-11-06,2012-09-30,https://www.sec.gov/Archives/edgar/data/1094285/000144530512003473/tdy-2012930x10q.htm,0001445305-12-003473,TDY/0001445305-12-003473,1.16,1.14
TDY,10-Q (Quarterly report),2012-08-07,2012-07-01,https://www.sec.gov/Archives/edgar/data/1094285/000119312512341092/d379002d10q.htm,0001193125-12-341092,TDY/0001193125-12-341092,1.08,1.06
TDY,10-Q (Quarterly report),2012-05-04,2012-04-01,https://www.sec.gov/Archives/edgar/data/1094285/000119312512212008/d329534d10q.htm,0001193125-12-212008,TDY/0001193125-12-212008,0.98,0.96
WDC,10-Q (Quarterly report),2024-10-31,2024-09-27,https://www.sec.gov/Archives/edgar/data/106040/000010604024000040/wdc-20240927.htm,0000106040-24-000040,WDC/0000106040-24-000040,,
WDC,10-Q (Quarterly report),2024-04-30,2024-03-29,https://www.sec.gov/Archives/edgar/data/106040/000010604024000022/wdc-20240329.htm,0000106040-24-000022,WDC/0000106040-24-000022,,
WDC,10-Q (Quarterly report),2024-02-12,2023-12-29,https://www.sec.gov/Archives/edgar/data/106040/000010604024000014/wdc-20231229.htm,0000106040-24-000014,WDC/0000106040-24-000014,,
WDC,10-Q (Quarterly report),2023-11-07,2023-09-29,https://www.sec.gov/Archives/edgar/data/106040/000010604023000034/wdc-20230929.htm,0000106040-23-000034,WDC/0000106040-23-000034,,
WDC,10-Q (Quarterly report),2023-05-10,2023-03-31,https://www.sec.gov/Archives/edgar/data/106040/000010604023000017/wdc-20230331.htm,0000106040-23-000017,WDC/0000106040-23-000017,,
WDC,10-Q (Quarterly report),2023-02-03,2022-12-30,https://www.sec.gov/Archives/edgar/data/106040/000010604023000010/wdc-20221230.htm,0000106040-23-000010,WDC/0000106040-23-000010,,
WDC,10-Q (Quarterly report),2022-11-02,2022-09-30,https://www.sec.gov/Archives/edgar/data/106040/000010604022000065/wdc-20220930.htm,0000106040-22-000065,WDC/0000106040-22-000065,0.09,0.08
WDC,10-Q (Quarterly report),2022-05-04,2022-04-01,https://www.sec.gov/Archives/edgar/data/106040/000010604022000040/wdc-20220401.htm,0000106040-22-000040,WDC/0000106040-22-000040,0.08,0.08
WDC,10-Q (Quarterly report),2022-02-03,2021-12-31,https://www.sec.gov/Archives/edgar/data/106040/000010604022000018/wdc-20211231.htm,0000106040-22-000018,WDC/0000106040-22-000018,1.81,1.79
WDC,10-Q (Quarterly report),2021-11-04,2021-10-01,https://www.sec.gov/Archives/edgar/data/106040/000010604021000053/wdc-20211001.htm,0000106040-21-000053,WDC/0000106040-21-000053,,
WDC,10-Q (Quarterly report),2021-05-06,2021-04-02,https://www.sec.gov/Archives/edgar/data/106040/000010604021000024/wdc-20210402.htm,0000106040-21-000024,WDC/0000106040-21-000024,0.64,0.63
WDC,10-Q (Quarterly report),2021-02-09,2021-01-01,https://www.sec.gov/Archives/edgar/data/106040/000010604021000011/wdc-20210101.htm,0000106040-21-000011,WDC/0000106040-21-000011,0.2,0.2
WDC,10-Q (Quarterly report),2020-11-06,2020-10-02,https://www.sec.gov/Archives/edgar/data/106040/000010604020000061/wdc-20201002.htm,0000106040-20-000061,WDC/0000106040-20-000061,-0.2,-0.2
WDC,10-Q (Quarterly report),2020-05-08,2020-04-03,https://www.sec.gov/Archives/edgar/data/106040/000010604020000024/wdc-20200403.htm,0000106040-20-000024,WDC/0000106040-20-000024,0.06,0.06
WDC,10-Q (Quarterly report),2020-02-11,2020-01-03,https://www.sec.gov/Archives/edgar/data/106040/000010604020000011/wdc-2020q210xqdoc.htm,0000106040-20-000011,WDC/0000106040-20-000011,-0.47,-0.47
WDC,10-Q (Quarterly report),2019-11-12,2019-10-04,https://www.sec.gov/Archives/edgar/data/106040/000010604019000075/wdc-2020q110xqdoc.htm,0000106040-19-000075,WDC/0000106040-19-000075,-0.93,-0.93
WDC,10-Q (Quarterly report),2019-05-07,2019-03-29,https://www.sec.gov/Archives/edgar/data/106040/000010604019000028/wdc-2019q310xqdoc.htm,0000106040-19-000028,WDC/0000106040-19-000028,-1.99,-1.99
WDC,10-Q (Quarterly report),2019-02-05,2018-12-28,https://www.sec.gov/Archives/edgar/data/106040/000010604019000009/wdc-2019q210xqdoc.htm,0000106040-19-000009,WDC/0000106040-19-000009,-1.68,-1.68
WDC,10-Q (Quarterly report),2018-11-06,2018-09-28,https://www.sec.gov/Archives/edgar/data/106040/000010604018000034/wdc-2019q110xqdoc.htm,0000106040-18-000034,WDC/0000106040-18-000034,1.75,1.71
WDC,10-Q (Quarterly report),2018-05-08,2018-03-30,https://www.sec.gov/Archives/edgar/data/106040/000010604018000016/wdc-2018q310xqxdoc.htm,0000106040-18-000016,WDC/0000106040-18-000016,0.2,0.2
WDC,10-Q (Quarterly report),2018-02-06,2017-12-29,https://www.sec.gov/Archives/edgar/data/106040/000010604018000010/wdc-2018q210xqxdoc.htm,0000106040-18-000010,WDC/0000106040-18-000010,-2.78,-2.78
WDC,10-Q (Quarterly report),2017-11-07,2017-09-29,https://www.sec.gov/Archives/edgar/data/106040/000010604017000036/wdc-2018q110xqxdoc.htm,0000106040-17-000036,WDC/0000106040-17-000036,2.31,2.23
WDC,10-Q (Quarterly report),2017-05-08,2017-03-31,https://www.sec.gov/Archives/edgar/data/106040/000010604017000013/wdc-2017q310xqxdoc.htm,0000106040-17-000013,WDC/0000106040-17-000013,0.86,0.83
WDC,10-Q (Quarterly report),2017-02-07,2016-12-30,https://www.sec.gov/Archives/edgar/data/106040/000010604017000007/wdc-2017q210xqxdoc.htm,0000106040-17-000007,WDC/0000106040-17-000007,0.82,0.8
WDC,10-Q (Quarterly report),2016-11-08,2016-09-30,https://www.sec.gov/Archives/edgar/data/106040/000010604016000040/wdc-2017q110xqxdoc.htm,0000106040-16-000040,WDC/0000106040-16-000040,-1.28,-1.28
WDC,10-Q (Quarterly report),2016-05-09,2016-04-01,https://www.sec.gov/Archives/edgar/data/106040/000010604016000022/wdc-040116x10q.htm,0000106040-16-000022,WDC/0000106040-16-000022,0.32,0.32
WDC,10-Q (Quarterly report),2016-02-10,2016-01-01,https://www.sec.gov/Archives/edgar/data/106040/000010604016000019/wdc-010116x10q.htm,0000106040-16-000019,WDC/0000106040-16-000019,1.08,1.07
WDC,10-Q (Quarterly report),2015-11-10,2015-10-02,https://www.sec.gov/Archives/edgar/data/106040/000010604015000014/wdc-100215x10q.htm,0000106040-15-000014,WDC/0000106040-15-000014,1.23,1.21
WDC,10-Q (Quarterly report),2015-05-12,2015-04-03,https://www.sec.gov/Archives/edgar/data/106040/000162828015004065/wdc-040315x10q.htm,0001628280-15-004065,WDC/0001628280-15-004065,1.66,1.63
WDC,10-Q (Quarterly report),2015-02-10,2015-01-02,https://www.sec.gov/Archives/edgar/data/106040/000010604015000003/wdc-010215x10q.htm,0000106040-15-000003,WDC/0000106040-15-000003,1.88,1.84
WDC,10-Q (Quarterly report),2014-11-04,2014-10-03,https://www.sec.gov/Archives/edgar/data/106040/000144530514004772/wdc-100314x10q.htm,0001445305-14-004772,WDC/0001445305-14-004772,1.81,1.76
WDC,10-Q (Quarterly report),2014-05-05,2014-03-28,https://www.sec.gov/Archives/edgar/data/106040/000010604014000007/wdc-032814x10q.htm,0000106040-14-000007,WDC/0000106040-14-000007,1.6,1.55
WDC,10-Q (Quarterly report),2014-01-31,2013-12-27,https://www.sec.gov/Archives/edgar/data/106040/000010604014000002/wdc-122713x10q.htm,0000106040-14-000002,WDC/0000106040-14-000002,1.82,1.77
WDC,10-Q (Quarterly report),2013-10-29,2013-09-27,https://www.sec.gov/Archives/edgar/data/106040/000010604013000005/wdc-092713x10q.htm,0000106040-13-000005,WDC/0000106040-13-000005,2.1,2.05
WDC,10-Q (Quarterly report),2013-05-03,2013-03-29,https://www.sec.gov/Archives/edgar/data/106040/000119312513199322/d513685d10q.htm,0001193125-13-199322,WDC/0001193125-13-199322,1.64,1.6
WDC,10-Q (Quarterly report),2013-02-01,2012-12-28,https://www.sec.gov/Archives/edgar/data/106040/000119312513034574/d460828d10q.htm,0001193125-13-034574,WDC/0001193125-13-034574,1.38,1.36
WDC,10-Q (Quarterly report),2012-11-02,2012-09-28,https://www.sec.gov/Archives/edgar/data/106040/000119312512449441/d419625d10q.htm,0001193125-12-449441,WDC/0001193125-12-449441,2.11,2.06
WDC,10-Q (Quarterly report),2012-05-09,2012-03-30,https://www.sec.gov/Archives/edgar/data/106040/000119312512220791/d326803d10q.htm,0001193125-12-220791,WDC/0001193125-12-220791,2.0,1.96
WDC,10-Q (Quarterly report),2012-01-27,2011-12-30,https://www.sec.gov/Archives/edgar/data/106040/000119312512026854/d275388d10q.htm,0001193125-12-026854,WDC/0001193125-12-026854,0.62,0.61
LRCX,10-Q (Quarterly report),2024-10-28,2024-09-29,https://www.sec.gov/Archives/edgar/data/707549/000070754924000128/lrcx-20240929.htm,0000707549-24-000128,LRCX/0000707549-24-000128,0.86,0.86
