Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,annual_raw_eps,annual_diluted_eps
PFG,10-K (Annual report),2016-02-10,2015-12-31,https://www.sec.gov/Archives/edgar/data/1126328/000104746916010094/a2227257z10-k.htm,0001047469-16-010094,PFG/0001047469-16-010094,,
PFG,10-K (Annual report),2015-02-11,2014-12-31,https://www.sec.gov/Archives/edgar/data/1126328/000104746915000727/a2222934z10-k.htm,0001047469-15-000727,PFG/0001047469-15-000727,,
PFG,10-K (Annual report),2014-02-12,2013-12-31,https://www.sec.gov/Archives/edgar/data/1126328/000104746914000817/a2218175z10-k.htm,0001047469-14-000817,PFG/0001047469-14-000817,,
PFG,10-K (Annual report),2013-02-13,2012-12-31,https://www.sec.gov/Archives/edgar/data/1126328/000104746913000940/a2212740z10-k.htm,0001047469-13-000940,PFG/0001047469-13-000940,,
PFG,10-K (Annual report),2012-02-15,2011-12-31,https://www.sec.gov/Archives/edgar/data/1126328/000104746912001065/a2207170z10-k.htm,0001047469-12-001065,PFG/0001047469-12-001065,,
AMD,10-K (Annual report),2024-01-31,2023-12-30,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/amd-20231230.htm,0000002488-24-000012,AMD/0000002488-24-000012,,
AMD,10-K (Annual report),2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/amd-20221231.htm,0000002488-23-000047,AMD/0000002488-23-000047,,
AMD,10-K (Annual report),2022-02-03,2021-12-25,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/amd-20211225.htm,0000002488-22-000016,AMD/0000002488-22-000016,,
AMD,10-K (Annual report),2021-01-29,2020-12-26,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/amd-20201226.htm,0001628280-21-001185,AMD/0001628280-21-001185,,
AMD,10-K (Annual report),2020-02-04,2019-12-28,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/amdform10-kfy2019.htm,0000002488-20-000008,AMD/0000002488-20-000008,,
AMD,10-K (Annual report),2019-02-08,2018-12-29,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/amd-12292018x10k.htm,0000002488-19-000011,AMD/0000002488-19-000011,,
AMD,10-K (Annual report),2018-02-27,2017-12-30,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/amd-12302017x10k.htm,0000002488-18-000042,AMD/0000002488-18-000042,,
AMD,10-K (Annual report),2017-02-21,2016-12-31,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/amd-12312016x10k.htm,0000002488-17-000043,AMD/0000002488-17-000043,,
AMD,10-K (Annual report),2016-02-18,2015-12-26,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/amd-12262015x10k.htm,0000002488-16-000111,AMD/0000002488-16-000111,,
AMD,10-K (Annual report),2015-02-19,2014-12-27,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/d871455d10k.htm,0001193125-15-054362,AMD/0001193125-15-054362,,
AMD,10-K (Annual report),2014-02-18,2013-12-28,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/d674550d10k.htm,0001193125-14-057240,AMD/0001193125-14-057240,,
AMD,10-K (Annual report),2013-02-21,2012-12-29,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/d486815d10k.htm,0001193125-13-069422,AMD/0001193125-13-069422,,
AMD,10-K (Annual report),2012-02-24,2011-12-31,https://www.sec.gov/Archives/edgar/data/2488/000119312512075837/d257108d10k.htm,0001193125-12-075837,AMD/0001193125-12-075837,,
MU,10-K (Annual report),2024-10-04,2024-08-29,https://www.sec.gov/Archives/edgar/data/723125/000072312524000027/mu-20240829.htm,0000723125-24-000027,MU/0000723125-24-000027,,
MU,10-K (Annual report),2023-10-06,2023-08-31,https://www.sec.gov/Archives/edgar/data/723125/000072312523000054/mu-20230831.htm,0000723125-23-000054,MU/0000723125-23-000054,,
MU,10-K (Annual report),2022-10-07,2022-09-01,https://www.sec.gov/Archives/edgar/data/723125/000072312522000048/mu-20220901.htm,0000723125-22-000048,MU/0000723125-22-000048,,
MU,10-K (Annual report),2021-10-08,2021-09-02,https://www.sec.gov/Archives/edgar/data/723125/000072312521000065/mu-20210902.htm,0000723125-21-000065,MU/0000723125-21-000065,,
MU,10-K (Annual report),2020-10-19,2020-09-03,https://www.sec.gov/Archives/edgar/data/723125/000072312520000082/mu-20200903.htm,0000723125-20-000082,MU/0000723125-20-000082,,
MU,10-K (Annual report),2019-10-17,2019-08-29,https://www.sec.gov/Archives/edgar/data/723125/000072312519000094/a2019q4.htm,0000723125-19-000094,MU/0000723125-19-000094,,
MU,10-K (Annual report),2018-10-15,2018-08-30,https://www.sec.gov/Archives/edgar/data/723125/000072312518000092/a2018q4.htm,0000723125-18-000092,MU/0000723125-18-000092,,
MU,10-K (Annual report),2017-10-26,2017-08-31,https://www.sec.gov/Archives/edgar/data/723125/000072312517000131/a2017q4.htm,0000723125-17-000131,MU/0000723125-17-000131,,
MU,10-K (Annual report),2016-10-28,2016-09-01,https://www.sec.gov/Archives/edgar/data/723125/000072312516000269/a2016q4.htm,0000723125-16-000269,MU/0000723125-16-000269,,
MU,10-K (Annual report),2015-10-27,2015-09-03,https://www.sec.gov/Archives/edgar/data/723125/000072312515000112/a2015q4.htm,0000723125-15-000112,MU/0000723125-15-000112,,
MU,10-K (Annual report),2014-10-27,2014-08-28,https://www.sec.gov/Archives/edgar/data/723125/000072312514000195/a2014q4.htm,0000723125-14-000195,MU/0000723125-14-000195,,
MU,10-K (Annual report),2013-10-28,2013-08-29,https://www.sec.gov/Archives/edgar/data/723125/000072312513000228/a2013q4.htm,0000723125-13-000228,MU/0000723125-13-000228,,
MU,10-K (Annual report),2012-10-29,2012-08-30,https://www.sec.gov/Archives/edgar/data/723125/000072312512000156/a2012q4.htm,0000723125-12-000156,MU/0000723125-12-000156,,
CINF,10-K (Annual report),2024-02-26,2023-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028624000014/cinf-20231231.htm,0000020286-24-000014,CINF/0000020286-24-000014,,
CINF,10-K (Annual report),2023-02-23,2022-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028623000008/cinf-20221231.htm,0000020286-23-000008,CINF/0000020286-23-000008,,
CINF,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028622000012/cinf-20211231.htm,0000020286-22-000012,CINF/0000020286-22-000012,,
CINF,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028621000013/cinf-20201231.htm,0000020286-21-000013,CINF/0000020286-21-000013,,
CINF,10-K (Annual report),2020-02-25,2019-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028620000011/cinf-20191231x10k.htm,0000020286-20-000011,CINF/0000020286-20-000011,,
CINF,10-K (Annual report),2019-02-22,2018-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028619000012/cinf-20181231x10k.htm,0000020286-19-000012,CINF/0000020286-19-000012,,
CINF,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028618000012/cinf-20171231x10k.htm,0000020286-18-000012,CINF/0000020286-18-000012,,
CINF,10-K (Annual report),2017-02-24,2016-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028617000013/cinf-20161231x10k.htm,0000020286-17-000013,CINF/0000020286-17-000013,,
CINF,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028616000055/cinf-20151231x10k.htm,0000020286-16-000055,CINF/0000020286-16-000055,,
CINF,10-K (Annual report),2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028615000011/cinf-20141231x10k.htm,0000020286-15-000011,CINF/0000020286-15-000011,,
CINF,10-K (Annual report),2014-02-27,2013-12-31,https://www.sec.gov/Archives/edgar/data/20286/000002028614000009/cinf-20131231x10k.htm,0000020286-14-000009,CINF/0000020286-14-000009,,
CINF,10-K (Annual report),2013-02-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/20286/000114420413011557/v329482_10k.htm,0001144204-13-011557,CINF/0001144204-13-011557,,
CINF,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/20286/000114420412011957/v239554_10k.htm,0001144204-12-011957,CINF/0001144204-12-011957,,
ACN,10-K (Annual report),2024-10-10,2024-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737324000278/acn-20240831.htm,0001467373-24-000278,ACN/0001467373-24-000278,,
ACN,10-K (Annual report),2023-10-12,2023-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737323000324/acn-20230831.htm,0001467373-23-000324,ACN/0001467373-23-000324,,
ACN,10-K (Annual report),2022-10-12,2022-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737322000295/acn-20220831.htm,0001467373-22-000295,ACN/0001467373-22-000295,,
ACN,10-K (Annual report),2021-10-15,2021-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737321000229/acn-20210831.htm,0001467373-21-000229,ACN/0001467373-21-000229,,
ACN,10-K (Annual report),2020-10-22,2020-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737320000376/acn-20200831.htm,0001467373-20-000376,ACN/0001467373-20-000376,,
ACN,10-K (Annual report),2019-10-29,2019-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737319000339/acn831201910k.htm,0001467373-19-000339,ACN/0001467373-19-000339,,
ACN,10-K (Annual report),2018-10-24,2018-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737318000318/acn831201810k.htm,0001467373-18-000318,ACN/0001467373-18-000318,,
ACN,10-K (Annual report),2017-10-26,2017-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737317000430/acn831201710k.htm,0001467373-17-000430,ACN/0001467373-17-000430,,
ACN,10-K (Annual report),2016-10-28,2016-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737316001080/acn831201610k.htm,0001467373-16-001080,ACN/0001467373-16-001080,,
ACN,10-K (Annual report),2015-10-30,2015-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737315000457/acn831201510k.htm,0001467373-15-000457,ACN/0001467373-15-000457,,
ACN,10-K (Annual report),2014-10-24,2014-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737314000467/acn831201410k.htm,0001467373-14-000467,ACN/0001467373-14-000467,,
ACN,10-K (Annual report),2013-10-29,2013-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737313000482/acn831201310k.htm,0001467373-13-000482,ACN/0001467373-13-000482,,
ACN,10-K (Annual report),2012-10-30,2012-08-31,https://www.sec.gov/Archives/edgar/data/1467373/000146737312000170/acn831201210k.htm,0001467373-12-000170,ACN/0001467373-12-000170,,
COF,10-K (Annual report),2024-02-23,2023-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/cof-20231231.htm,0000927628-24-000094,COF/0000927628-24-000094,,
COF,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762823000117/cof-20221231.htm,0000927628-23-000117,COF/0000927628-23-000117,,
COF,10-K (Annual report),2022-02-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762822000106/cof-20211231.htm,0000927628-22-000106,COF/0000927628-22-000106,,
COF,10-K (Annual report),2021-02-25,2020-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762821000094/cof-20201231.htm,0000927628-21-000094,COF/0000927628-21-000094,,
COF,10-K (Annual report),2020-02-20,2019-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762820000102/cof-12312019x10k.htm,0000927628-20-000102,COF/0000927628-20-000102,,
COF,10-K (Annual report),2019-02-20,2018-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762819000093/cof-12312018x10k.htm,0000927628-19-000093,COF/0000927628-19-000093,,
COF,10-K (Annual report),2018-02-21,2017-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762818000107/cof-12312017x10k.htm,0000927628-18-000107,COF/0000927628-18-000107,,
COF,10-K (Annual report),2017-02-23,2016-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762817000115/cof-12312016x10k.htm,0000927628-17-000115,COF/0000927628-17-000115,,
COF,10-K (Annual report),2016-02-25,2015-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762816000140/cof-12312015x10k.htm,0000927628-16-000140,COF/0000927628-16-000140,,
COF,10-K (Annual report),2015-02-24,2014-12-31,https://www.sec.gov/Archives/edgar/data/927628/000092762815000026/cof-12312014x10k.htm,0000927628-15-000026,COF/0000927628-15-000026,,
COF,10-K (Annual report),2014-02-27,2013-12-31,https://www.sec.gov/Archives/edgar/data/927628/000119312514073467/d637300d10k.htm,0001193125-14-073467,COF/0001193125-14-073467,,
COF,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/927628/000119312513084249/d447949d10k.htm,0001193125-13-084249,COF/0001193125-13-084249,,
COF,10-K (Annual report),2012-02-29,2011-12-31,https://www.sec.gov/Archives/edgar/data/927628/000119312512086138/d258810d10k.htm,0001193125-12-086138,COF/0001193125-12-086138,,
ORLY,10-K (Annual report),2024-02-28,2023-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817324000009/orly-20231231x10k.htm,0000898173-24-000009,ORLY/0000898173-24-000009,,
ORLY,10-K (Annual report),2023-02-28,2022-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817323000011/orly-20221231x10k.htm,0000898173-23-000011,ORLY/0000898173-23-000011,,
ORLY,10-K (Annual report),2022-02-28,2021-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817322000012/orly-20211231x10k.htm,0000898173-22-000012,ORLY/0000898173-22-000012,,
ORLY,10-K (Annual report),2021-02-26,2020-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817321000012/orly-20201231x10k.htm,0000898173-21-000012,ORLY/0000898173-21-000012,,
ORLY,10-K (Annual report),2020-02-28,2019-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817320000007/orly-20191231x10k.htm,0000898173-20-000007,ORLY/0000898173-20-000007,,
ORLY,10-K (Annual report),2019-02-27,2018-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817319000060/orly-20181231x10xk.htm,0000898173-19-000060,ORLY/0000898173-19-000060,,
ORLY,10-K (Annual report),2018-02-28,2017-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817318000077/orly-20171231x10xk.htm,0000898173-18-000077,ORLY/0000898173-18-000077,,
ORLY,10-K (Annual report),2017-02-28,2016-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817317000091/orly-20161231x10xk.htm,0000898173-17-000091,ORLY/0000898173-17-000091,,
ORLY,10-K (Annual report),2016-02-26,2015-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817316000276/orly-20151231x10xk.htm,0000898173-16-000276,ORLY/0000898173-16-000276,,
ORLY,10-K (Annual report),2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817315000076/orly-20141231x10xk.htm,0000898173-15-000076,ORLY/0000898173-15-000076,,
ORLY,10-K (Annual report),2014-02-28,2013-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817314000064/orly-20131231x10k.htm,0000898173-14-000064,ORLY/0000898173-14-000064,,
ORLY,10-K (Annual report),2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/898173/000089817313000006/orly-20121231x10k.htm,0000898173-13-000006,ORLY/0000898173-13-000006,,
ORLY,10-K (Annual report),2012-02-28,2011-12-31,https://www.sec.gov/Archives/edgar/data/898173/000119312512085384/d307773d10k.htm,0001193125-12-085384,ORLY/0001193125-12-085384,,
WSM,10-K (Annual report),2024-03-20,2024-01-28,https://www.sec.gov/Archives/edgar/data/719955/000162828024012221/wsm-20240128.htm,0001628280-24-012221,WSM/0001628280-24-012221,,
WSM,10-K (Annual report),2023-03-24,2023-01-29,https://www.sec.gov/Archives/edgar/data/719955/000162828023009175/wsm-20230129.htm,0001628280-23-009175,WSM/0001628280-23-009175,,
WSM,10-K (Annual report),2022-03-28,2022-01-30,https://www.sec.gov/Archives/edgar/data/719955/000162828022007494/wsm-20220130.htm,0001628280-22-007494,WSM/0001628280-22-007494,,
WSM,10-K (Annual report),2021-03-30,2021-01-31,https://www.sec.gov/Archives/edgar/data/719955/000119312521100319/d93631d10k.htm,0001193125-21-100319,WSM/0001193125-21-100319,,
WSM,10-K (Annual report),2020-03-27,2020-02-02,https://www.sec.gov/Archives/edgar/data/719955/000119312520088937/d856872d10k.htm,0001193125-20-088937,WSM/0001193125-20-088937,,
WSM,10-K (Annual report),2019-04-04,2019-02-03,https://www.sec.gov/Archives/edgar/data/719955/000119312519097973/d683578d10k.htm,0001193125-19-097973,WSM/0001193125-19-097973,,
WSM,10-K (Annual report),2018-03-29,2018-01-28,https://www.sec.gov/Archives/edgar/data/719955/000119312518102232/d689546d10k.htm,0001193125-18-102232,WSM/0001193125-18-102232,,
WSM,10-K (Annual report),2017-03-30,2017-01-29,https://www.sec.gov/Archives/edgar/data/719955/000119312517104341/d265187d10k.htm,0001193125-17-104341,WSM/0001193125-17-104341,,
WSM,10-K (Annual report),2016-03-31,2016-01-31,https://www.sec.gov/Archives/edgar/data/719955/000119312516525847/d120289d10k.htm,0001193125-16-525847,WSM/0001193125-16-525847,,
WSM,10-K (Annual report),2015-04-02,2015-02-01,https://www.sec.gov/Archives/edgar/data/719955/000119312515118009/d851953d10k.htm,0001193125-15-118009,WSM/0001193125-15-118009,,
WSM,10-K (Annual report),2014-04-03,2014-02-02,https://www.sec.gov/Archives/edgar/data/719955/000119312514129974/d659151d10k.htm,0001193125-14-129974,WSM/0001193125-14-129974,,
WSM,10-K (Annual report),2013-04-04,2013-02-03,https://www.sec.gov/Archives/edgar/data/719955/000119312513142309/d465401d10k.htm,0001193125-13-142309,WSM/0001193125-13-142309,,
WSM,10-K (Annual report),2012-03-29,2012-01-29,https://www.sec.gov/Archives/edgar/data/719955/000119312512140070/d287202d10k.htm,0001193125-12-140070,WSM/0001193125-12-140070,,
FICO,10-K (Annual report),2024-11-06,2024-09-30,https://www.sec.gov/Archives/edgar/data/814547/000162828024045719/fico-20240930.htm,0001628280-24-045719,FICO/0001628280-24-045719,,
FICO,10-K (Annual report),2023-11-08,2023-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454723000022/fico-20230930.htm,0000814547-23-000022,FICO/0000814547-23-000022,,
FICO,10-K (Annual report),2022-11-09,2022-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454722000016/fico-20220930.htm,0000814547-22-000016,FICO/0000814547-22-000016,,
FICO,10-K (Annual report),2021-11-10,2021-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454721000019/fico-20210930.htm,0000814547-21-000019,FICO/0000814547-21-000019,,
FICO,10-K (Annual report),2020-11-12,2020-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454720000012/fico10-k2020.htm,0000814547-20-000012,FICO/0000814547-20-000012,,
FICO,10-K (Annual report),2019-11-08,2019-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454719000016/fico10-k2019.htm,0000814547-19-000016,FICO/0000814547-19-000016,,
FICO,10-K (Annual report),2018-11-09,2018-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454718000010/fico10-k2018.htm,0000814547-18-000010,FICO/0000814547-18-000010,,
FICO,10-K (Annual report),2017-11-09,2017-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454717000014/fico10-k2017.htm,0000814547-17-000014,FICO/0000814547-17-000014,,
FICO,10-K (Annual report),2016-11-10,2016-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454716000035/fico10-k2016.htm,0000814547-16-000035,FICO/0000814547-16-000035,,
FICO,10-K (Annual report),2015-11-10,2015-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454715000019/fico10-k2015.htm,0000814547-15-000019,FICO/0000814547-15-000019,,
FICO,10-K (Annual report),2014-11-10,2014-09-30,https://www.sec.gov/Archives/edgar/data/814547/000081454714000011/fico10-k2014.htm,0000814547-14-000011,FICO/0000814547-14-000011,,
FICO,10-K (Annual report),2013-11-12,2013-09-30,https://www.sec.gov/Archives/edgar/data/814547/000119312513438562/d591009d10k.htm,0001193125-13-438562,FICO/0001193125-13-438562,,
FICO,10-K (Annual report),2012-11-16,2012-09-30,https://www.sec.gov/Archives/edgar/data/814547/000119312512473516/d411764d10k.htm,0001193125-12-473516,FICO/0001193125-12-473516,,
LOW,10-K (Annual report),2024-03-25,2024-02-02,https://www.sec.gov/Archives/edgar/data/60667/000006066724000033/low-20240202.htm,0000060667-24-000033,LOW/0000060667-24-000033,,
LOW,10-K (Annual report),2023-03-27,2023-02-03,https://www.sec.gov/Archives/edgar/data/60667/000006066723000034/low-20230203.htm,0000060667-23-000034,LOW/0000060667-23-000034,,
LOW,10-K (Annual report),2022-03-21,2022-01-28,https://www.sec.gov/Archives/edgar/data/60667/000006066722000038/low-20220128.htm,0000060667-22-000038,LOW/0000060667-22-000038,,
LOW,10-K (Annual report),2021-03-22,2021-01-29,https://www.sec.gov/Archives/edgar/data/60667/000006066721000026/low-20210129.htm,0000060667-21-000026,LOW/0000060667-21-000026,,
LOW,10-K (Annual report),2020-03-23,2020-01-31,https://www.sec.gov/Archives/edgar/data/60667/000006066720000036/form10k01312020.htm,0000060667-20-000036,LOW/0000060667-20-000036,,
LOW,10-K (Annual report),2019-04-02,2019-02-01,https://www.sec.gov/Archives/edgar/data/60667/000006066719000042/form10k_02012019.htm,0000060667-19-000042,LOW/0000060667-19-000042,,
LOW,10-K (Annual report),2018-04-02,2018-02-02,https://www.sec.gov/Archives/edgar/data/60667/000006066718000051/form10k_02022018.htm,0000060667-18-000051,LOW/0000060667-18-000051,,
LOW,10-K (Annual report),2017-04-04,2017-02-03,https://www.sec.gov/Archives/edgar/data/60667/000006066717000076/lowesform10k.htm,0000060667-17-000076,LOW/0000060667-17-000076,,
LOW,10-K (Annual report),2016-03-29,2016-01-29,https://www.sec.gov/Archives/edgar/data/60667/000006066716000276/lowesform10k.htm,0000060667-16-000276,LOW/0000060667-16-000276,,
LOW,10-K (Annual report),2015-03-31,2015-01-30,https://www.sec.gov/Archives/edgar/data/60667/000006066715000057/lowesform10k.htm,0000060667-15-000057,LOW/0000060667-15-000057,,
LOW,10-K (Annual report),2014-03-31,2014-01-31,https://www.sec.gov/Archives/edgar/data/60667/000006066714000054/lowesform10k.htm,0000060667-14-000054,LOW/0000060667-14-000054,,
LOW,10-K (Annual report),2013-04-02,2013-02-01,https://www.sec.gov/Archives/edgar/data/60667/000006066713000045/lowesform10k.htm,0000060667-13-000045,LOW/0000060667-13-000045,,
LOW,10-K (Annual report),2012-04-02,2012-02-03,https://www.sec.gov/Archives/edgar/data/60667/000006066712000096/lowesform10k02032012.htm,0000060667-12-000096,LOW/0000060667-12-000096,,
MCD,10-K (Annual report),2024-02-22,2023-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390824000072/mcd-20231231.htm,0000063908-24-000072,MCD/0000063908-24-000072,,
MCD,10-K (Annual report),2023-02-24,2022-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390823000012/mcd-20221231.htm,0000063908-23-000012,MCD/0000063908-23-000012,,
MCD,10-K (Annual report),2022-02-24,2021-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390822000011/mcd-20211231.htm,0000063908-22-000011,MCD/0000063908-22-000011,,
MCD,10-K (Annual report),2021-02-23,2020-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390821000013/mcd-20201231.htm,0000063908-21-000013,MCD/0000063908-21-000013,,
MCD,10-K (Annual report),2020-02-26,2019-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390820000022/mcd-12312019x10k.htm,0000063908-20-000022,MCD/0000063908-20-000022,,
MCD,10-K (Annual report),2019-02-22,2018-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390819000010/mcd-12312018x10k.htm,0000063908-19-000010,MCD/0000063908-19-000010,,
MCD,10-K (Annual report),2018-02-23,2017-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390818000010/mcd-12312017x10k.htm,0000063908-18-000010,MCD/0000063908-18-000010,,
MCD,10-K (Annual report),2017-03-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390817000017/mcd-12312016x10k.htm,0000063908-17-000017,MCD/0000063908-17-000017,,
MCD,10-K (Annual report),2016-02-25,2015-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390816000103/mcd-12312015x10k.htm,0000063908-16-000103,MCD/0000063908-16-000103,,
MCD,10-K (Annual report),2015-02-24,2014-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390815000016/mcd-12312014x10k.htm,0000063908-15-000016,MCD/0000063908-15-000016,,
MCD,10-K (Annual report),2014-02-24,2013-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390814000019/mcd-12312013x10k.htm,0000063908-14-000019,MCD/0000063908-14-000019,,
MCD,10-K (Annual report),2013-02-25,2012-12-31,https://www.sec.gov/Archives/edgar/data/63908/000006390813000010/mcd-12312012x10k.htm,0000063908-13-000010,MCD/0000063908-13-000010,,
MCD,10-K (Annual report),2012-02-24,2011-12-31,https://www.sec.gov/Archives/edgar/data/63908/000119312512077317/d260574d10k.htm,0001193125-12-077317,MCD/0001193125-12-077317,,
SNPS,10-K (Annual report),2024-12-19,2024-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324124000024/snps-20241031.htm,0000883241-24-000024,SNPS/0000883241-24-000024,,
SNPS,10-K (Annual report),2023-12-12,2023-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324123000019/snps-20231031.htm,0000883241-23-000019,SNPS/0000883241-23-000019,,
SNPS,10-K (Annual report),2022-12-12,2022-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324122000017/snps-20221031.htm,0000883241-22-000017,SNPS/0000883241-22-000017,,
SNPS,10-K (Annual report),2021-12-13,2021-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324121000022/snps-20211031.htm,0000883241-21-000022,SNPS/0000883241-21-000022,,
SNPS,10-K (Annual report),2020-12-15,2020-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324120000015/snps10312010-k.htm,0000883241-20-000015,SNPS/0000883241-20-000015,,
SNPS,10-K (Annual report),2019-12-20,2019-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324119000019/snps10311910-k.htm,0000883241-19-000019,SNPS/0000883241-19-000019,,
SNPS,10-K (Annual report),2018-12-17,2018-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324118000012/snps10311810-k.htm,0000883241-18-000012,SNPS/0000883241-18-000012,,
SNPS,10-K (Annual report),2017-12-14,2017-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324117000014/snps10311710-k.htm,0000883241-17-000014,SNPS/0000883241-17-000014,,
SNPS,10-K (Annual report),2016-12-12,2016-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324116000027/snps10311610-k.htm,0000883241-16-000027,SNPS/0000883241-16-000027,,
SNPS,10-K (Annual report),2015-12-14,2015-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324115000014/snps10311510-k.htm,0000883241-15-000014,SNPS/0000883241-15-000014,,
SNPS,10-K (Annual report),2014-12-15,2014-10-31,https://www.sec.gov/Archives/edgar/data/883241/000088324114000008/snps10311410-k.htm,0000883241-14-000008,SNPS/0000883241-14-000008,,
SNPS,10-K (Annual report),2013-12-20,2013-10-31,https://www.sec.gov/Archives/edgar/data/883241/000119312513479653/d608014d10k.htm,0001193125-13-479653,SNPS/0001193125-13-479653,,
SNPS,10-K (Annual report),2012-12-20,2012-10-31,https://www.sec.gov/Archives/edgar/data/883241/000119312512510596/d420241d10k.htm,0001193125-12-510596,SNPS/0001193125-12-510596,,
