symbol,freq,period,year,quarter,epsAvg,epsHigh,epsLow,numberAnalysts
BK,quarterly,2021-03-31,2021,1,0.8996123,0.9702000000000001,0.7938000000000001,20
BK,quarterly,2020-12-31,2020,4,0.9389377,1.05,0.8124199999999999,20
BK,quarterly,2020-09-30,2020,3,0.9691063999999999,1.0710000000000002,0.85358,20
BK,quarterly,2020-06-30,2020,2,0.9401531000000001,1.0846500000000001,0.7369600000000001,20
BK,quarterly,2020-03-31,2020,1,0.9311200000000001,1.1025,0.8036000000000001,19
BK,quarterly,2019-12-31,2019,4,1.0360049,1.1130000000000002,0.9506,20
BK,quarterly,2019-09-30,2019,3,1.0214922,1.0815000000000001,0.9309999999999999,22
BK,quarterly,2019-06-30,2019,2,0.9762752,1.0605,0.8623999999999999,22
BK,quarterly,2019-03-31,2019,1,0.9865752,1.0394999999999999,0.9016,22
BK,quarterly,2018-12-31,2018,4,0.9478266000000001,1.10565,0.8330000000000001,22
BK,quarterly,2018-09-30,2018,3,1.0668637,1.1025,0.9996,22
BK,quarterly,2018-06-30,2018,2,1.0519698999999998,1.1024999999999998,0.9701999999999998,21
BK,quarterly,2018-03-31,2018,1,0.9904068000000001,1.0815000000000001,0.9016000000000001,21
BK,quarterly,2017-12-31,2017,4,0.9364451,1.0395,0.8623999999999999,21
BK,quarterly,2017-09-30,2017,3,0.9495467,1.008,0.8623999999999999,21
BK,quarterly,2017-06-30,2017,2,0.86829,0.924,0.8036,21
BK,quarterly,2017-03-31,2017,1,0.8235159,0.861,0.7546,20
BK,quarterly,2016-12-31,2016,4,0.7948201,0.8589,0.7252,21
BK,quarterly,2016-09-30,2016,3,0.8332700000000001,0.8820000000000001,0.7644,21
BK,quarterly,2016-06-30,2016,2,0.7735299999999999,0.819,0.7055999999999999,21
BK,quarterly,2016-03-31,2016,1,0.6959504000000001,0.7560000000000001,0.6174000000000001,22
BK,quarterly,2015-12-31,2015,4,0.6542663000000001,0.6930000000000001,0.5586000000000001,22
BK,quarterly,2015-09-30,2015,3,0.7330304,0.80745,0.6468,22
BKNG,quarterly,2024-12-31,2024,4,36.74958,40.80300000000001,31.3502,30
BKNG,quarterly,2024-09-30,2024,3,79.0672074,84.1575,72.04078,33
BKNG,quarterly,2024-06-30,2024,2,39.1389096,46.473,31.23456,31
BKNG,quarterly,2024-03-31,2024,1,14.3689848,16.9785,9.505999999999998,32
BKNG,quarterly,2023-12-31,2023,4,30.457149,35.32515,24.588200000000004,29
BKNG,quarterly,2023-09-30,2023,3,68.960109,75.35640000000001,61.544000000000004,27
BKNG,quarterly,2023-06-30,2023,2,29.479407600000002,33.5895,25.430999999999997,30
BKNG,quarterly,2023-03-31,2023,1,10.826382,13.576500000000001,7.61656,28
BKNG,quarterly,2022-12-31,2022,4,22.688217,27.243299999999998,17.404799999999998,30
BKNG,quarterly,2022-09-30,2022,3,50.9157072,56.609700000000004,44.30384,29
BKNG,quarterly,2022-06-30,2022,2,17.8334964,22.827,13.181000000000001,29
BKNG,quarterly,2022-03-31,2022,1,0.9149400000000001,7.665,-2.4989999999999997,30
BKNG,quarterly,2021-12-31,2021,4,13.9132692,17.671499999999998,7.3793999999999995,31
BKNG,quarterly,2021-09-30,2021,3,33.554562600000004,55.597500000000004,17.56258,32
BKNG,quarterly,2021-06-30,2021,2,-2.08386,10.0065,-6.262200000000001,30
BKNG,quarterly,2021-03-31,2021,1,-5.989327800000001,-1.2600000000000002,-11.3582,31
BKNG,quarterly,2020-12-31,2020,4,-4.3613262,1.3545,-7.5656,30
BKNG,quarterly,2020-09-30,2020,3,14.414997000000001,21.840000000000003,2.8615999999999997,31
BKNG,quarterly,2020-06-30,2020,2,-10.4933418,24.895500000000002,-17.7576,31
BKNG,quarterly,2020-03-31,2020,1,5.748189600000001,10.521,-4.98918,32
BKNG,quarterly,2019-12-31,2019,4,22.4770158,24.276000000000003,20.58,32
BKNG,quarterly,2019-09-30,2019,3,45.466459199999996,49.6545,41.552,30
BKNG,quarterly,2019-06-30,2019,2,23.1627924,25.7985,20.4526,31
BKNG,quarterly,2019-03-31,2019,1,11.490300000000001,12.88455,10.623199999999999,31
BKNG,quarterly,2018-12-31,2018,4,19.804452599999998,21.419999999999998,17.933999999999997,33
BKNG,quarterly,2018-09-30,2018,3,38.9733942,42.748650000000005,35.721,33
BKNG,quarterly,2018-06-30,2018,2,17.687003999999998,19.698,16.1994,35
BKNG,quarterly,2018-03-31,2018,1,10.915346399999999,12.18,9.947,35
BKNG,quarterly,2017-12-31,2017,4,14.400431400000002,15.487500000000002,13.377000000000002,32
BKNG,quarterly,2017-09-30,2017,3,34.9320114,38.1465,31.8892,32
BKNG,quarterly,2017-06-30,2017,2,14.481705,15.623999999999999,13.210399999999998,31
BKNG,quarterly,2017-03-31,2017,1,9.0647808,10.332,8.153599999999999,32
BKNG,quarterly,2016-12-31,2016,4,13.268466,14.511000000000001,12.1422,33
BKNG,quarterly,2016-09-30,2016,3,30.512484,33.39,28.30044,30
BKNG,quarterly,2016-06-30,2016,2,12.9478086,14.343,11.6032,29
BKNG,quarterly,2016-03-31,2016,1,9.848028600000001,10.9305,9.11106,30
BKNG,quarterly,2015-12-31,2015,4,12.035683800000001,13.0725,11.1426,28
BKNG,quarterly,2015-09-30,2015,3,24.714855000000004,26.554500000000004,22.47042,27
BRO,quarterly,2024-12-31,2024,4,0.77467,0.8400000000000001,0.7153999999999999,16
BRO,quarterly,2024-09-30,2024,3,0.8840631,0.9555000000000001,0.8232,16
BRO,quarterly,2024-06-30,2024,2,0.8872446,0.9450000000000001,0.8231999999999999,15
BRO,quarterly,2024-03-31,2024,1,1.0616615,1.1550000000000002,0.9114,15
BRO,quarterly,2023-12-31,2023,4,0.5364615,0.5985000000000001,0.49,14
BRO,quarterly,2023-09-30,2023,3,0.6244325,0.6824999999999999,0.5683999999999999,14
BRO,quarterly,2023-06-30,2023,2,0.6008591000000001,0.6615000000000001,0.5488000000000001,14
BRO,quarterly,2023-03-31,2023,1,0.8255336,0.8925,0.7448,13
BRO,quarterly,2022-12-31,2022,4,0.4622467,0.5355000000000001,0.40180000000000005,13
BRO,quarterly,2022-09-30,2022,3,0.6117873,0.6825000000000001,0.5683999999999999,12
BRO,quarterly,2022-06-30,2022,2,0.4937991,0.525,0.45864,12
BRO,quarterly,2022-03-31,2022,1,0.762348,0.8190000000000001,0.7252,12
BRO,quarterly,2021-12-31,2021,4,0.39120330000000003,0.42630000000000007,0.3528,11
BRO,quarterly,2021-09-30,2021,3,0.5330578,0.5775000000000001,0.49,11
BRO,quarterly,2021-06-30,2021,2,0.4068886,0.441,0.392,10
BRO,quarterly,2021-03-31,2021,1,0.5816489,0.64365,0.5292,12
BRO,quarterly,2020-12-31,2020,4,0.2958189,0.3255,0.2352,12
BRO,quarterly,2020-09-30,2020,3,0.4331788999999999,0.483,0.3919999999999999,12
BRO,quarterly,2020-06-30,2020,2,0.2844867,0.315,0.2499,12
BRO,quarterly,2020-03-31,2020,1,0.46561,0.5040000000000001,0.42140000000000005,12
BRO,quarterly,2019-12-31,2019,4,0.267852,0.294,0.24695999999999999,12
BRO,quarterly,2019-09-30,2019,3,0.3863856,0.42000000000000004,0.35574,13
BRO,quarterly,2019-06-30,2019,2,0.283103,0.315,0.2646,14
BRO,quarterly,2019-03-31,2019,1,0.3650342,0.40319999999999995,0.33319999999999994,14
BRO,quarterly,2018-12-31,2018,4,0.26866,0.31500000000000006,0.23520000000000002,15
BRO,quarterly,2018-09-30,2018,3,0.341582,0.3675,0.3038,16
BRO,quarterly,2018-06-30,2018,2,0.2811436,0.315,0.2548,15
BRO,quarterly,2018-03-31,2018,1,0.29786919999999995,0.32549999999999996,0.2744,14
BRO,quarterly,2017-12-31,2017,4,0.21272619999999998,0.23625,0.19404,14
BRO,quarterly,2017-09-30,2017,3,0.2492781,0.273,0.2352,14
BRO,quarterly,2017-06-30,2017,2,0.23812769999999997,0.252,0.2254,14
BRO,quarterly,2017-03-31,2017,1,0.2136554,0.23625000000000002,0.196,14
BRO,quarterly,2016-12-31,2016,4,0.2061107,0.22575,0.1862,17
BRO,quarterly,2016-09-30,2016,3,0.24777319999999997,0.26775000000000004,0.23029999999999998,17
BRO,quarterly,2016-06-30,2016,2,0.22283630000000001,0.24150000000000002,0.2058,17
BRO,quarterly,2016-03-31,2016,1,0.21275650000000002,0.231,0.20090000000000002,18
BRO,quarterly,2015-12-31,2015,4,0.18375940000000002,0.19950000000000004,0.1617,17
BRO,quarterly,2015-09-30,2015,3,0.23779440000000002,0.25725000000000003,0.22540000000000002,17
CDNS,quarterly,2024-12-31,2024,4,1.8561858,1.9530000000000003,1.764,16
CDNS,quarterly,2024-09-30,2024,3,1.4699016,1.5750000000000002,1.3719999999999999,14
CDNS,quarterly,2024-06-30,2024,2,1.2481434,1.302,1.19364,12
CDNS,quarterly,2024-03-31,2024,1,1.1481528,1.218,1.0877999999999999,13
CDNS,quarterly,2023-12-31,2023,4,1.3607922,1.4175,1.3034,12
CDNS,quarterly,2023-09-30,2023,3,1.2267540000000001,1.2810000000000004,1.1564,13
CDNS,quarterly,2023-06-30,2023,2,1.2086082,1.3335000000000001,1.1465999999999998,14
CDNS,quarterly,2023-03-31,2023,1,1.280202,1.3545,1.2152000000000003,13
CDNS,quarterly,2022-12-31,2022,4,0.9376554,1.0815000000000001,0.8722,14
CDNS,quarterly,2022-09-30,2022,3,0.9856260000000001,1.0290000000000001,0.9408000000000001,13
CDNS,quarterly,2022-06-30,2022,2,0.9816480000000001,1.029,0.8918,12
CDNS,quarterly,2022-03-31,2022,1,1.0362486,1.0815000000000001,0.9603999999999999,17
CDNS,quarterly,2021-12-31,2021,4,0.7766586000000001,0.8400000000000001,0.4998,16
CDNS,quarterly,2021-09-30,2021,3,0.7651428,0.80115,0.7252,16
CDNS,quarterly,2021-06-30,2021,2,0.7770972,0.84,0.7252,18
CDNS,quarterly,2021-03-31,2021,1,0.7642146000000001,0.8820000000000001,0.7154,15
CDNS,quarterly,2020-12-31,2020,4,0.759084,0.798,0.7252,17
CDNS,quarterly,2020-09-30,2020,3,0.618324,0.651,0.588,17
CDNS,quarterly,2020-06-30,2020,2,0.5326542000000001,0.5880000000000001,0.4900000000000001,16
CDNS,quarterly,2020-03-31,2020,1,0.5530746,0.609,0.5096,15
CDNS,quarterly,2019-12-31,2019,4,0.5392739999999999,0.56175,0.5095999999999999,12
CDNS,quarterly,2019-09-30,2019,3,0.5200980000000001,0.546,0.49,12
CDNS,quarterly,2019-06-30,2019,2,0.5423034,0.567,0.51744,12
CDNS,quarterly,2019-03-31,2019,1,0.5014014,0.525,0.4606,10
CDNS,quarterly,2018-12-31,2018,4,0.48233760000000003,0.5040000000000001,0.4606,11
CDNS,quarterly,2018-09-30,2018,3,0.41896500000000003,0.441,0.39788,11
CDNS,quarterly,2018-06-30,2018,2,0.40685760000000004,0.43050000000000005,0.3822,11
CDNS,quarterly,2018-03-31,2018,1,0.380205,0.399,0.36260000000000003,10
CDNS,quarterly,2017-12-31,2017,4,0.39780000000000004,0.40950000000000003,0.3822,10
CDNS,quarterly,2017-09-30,2017,3,0.34793219999999997,0.3675,0.32339999999999997,11
CDNS,quarterly,2017-06-30,2017,2,0.3285522,0.34650000000000003,0.31262,11
CDNS,quarterly,2017-03-31,2017,1,0.3218712,0.336,0.3038,11
CDNS,quarterly,2016-12-31,2016,4,0.3411288,0.35700000000000004,0.3234,11
CDNS,quarterly,2016-09-30,2016,3,0.2834478,0.30450000000000005,0.22638000000000003,11
CDNS,quarterly,2016-06-30,2016,2,0.28814999999999996,0.3045,0.2744,10
CDNS,quarterly,2016-03-31,2016,1,0.2787966,0.29400000000000004,0.2646,11
CDNS,quarterly,2015-12-31,2015,4,0.29478,0.315,0.2744,12
CDNS,quarterly,2015-09-30,2015,3,0.2634966,0.273,0.245,14
COF,quarterly,2024-12-31,2024,4,2.8462910999999997,3.6854999999999998,2.1266,20
COF,quarterly,2024-09-30,2024,3,3.7976606000000004,4.5465,3.3712000000000004,20
COF,quarterly,2024-06-30,2024,2,3.3247988,4.1265,2.3226,20
COF,quarterly,2024-03-31,2024,1,3.3382924,4.2525,2.3912,19
COF,quarterly,2023-12-31,2023,4,2.6628448000000002,3.3075000000000006,2.0188,23
COF,quarterly,2023-09-30,2023,3,3.2859037,3.78,2.6754,21
COF,quarterly,2023-06-30,2023,2,3.2576237,3.8009999999999997,2.5185999999999997,21
COF,quarterly,2023-03-31,2023,1,3.9569275,4.577999999999999,3.2634,22
COF,quarterly,2022-12-31,2022,4,3.87941,5.21115,2.9498,21
COF,quarterly,2022-09-30,2022,3,5.0922079,5.67,4.165,20
COF,quarterly,2022-06-30,2022,2,5.139284,5.764500000000001,4.341399999999999,21
COF,quarterly,2022-03-31,2022,1,5.4949757,6.006,5.0078000000000005,22
COF,quarterly,2021-12-31,2021,4,5.350353800000001,6.300000000000001,4.6648000000000005,22
COF,quarterly,2021-09-30,2021,3,5.4341939,7.245000000000001,4.2012599999999996,25
COF,quarterly,2021-06-30,2021,2,4.6899148,6.174000000000001,2.9498,22
COF,quarterly,2021-03-31,2021,1,4.2118009999999995,5.5041,3.52702,21
COF,quarterly,2020-12-31,2020,4,2.8904786000000002,4.179,1.5778,22
COF,quarterly,2020-09-30,2020,3,2.1540775,3.0975,0.6272000000000001,21
COF,quarterly,2020-06-30,2020,2,-1.7004663,2.9819999999999998,-10.701600000000001,20
COF,quarterly,2020-03-31,2020,1,0.5204025,3.9795000000000003,-6.468,20
COF,quarterly,2019-12-31,2019,4,2.3044160000000002,2.6145000000000005,1.9894000000000003,21
COF,quarterly,2019-09-30,2019,3,2.9074869999999997,3.192,2.4892,22
COF,quarterly,2019-06-30,2019,2,2.8973264000000003,3.297,2.6852,23
COF,quarterly,2019-03-31,2019,1,2.7270505000000003,3.1815,2.4010000000000002,20
COF,quarterly,2018-12-31,2018,4,2.3969622999999998,2.8455,1.9697999999999998,23
COF,quarterly,2018-09-30,2018,3,2.90476,3.3179999999999996,2.6655999999999995,25
COF,quarterly,2018-06-30,2018,2,2.6549567,3.003,2.3716,25
COF,quarterly,2018-03-31,2018,1,2.3396448,2.562,2.1559999999999997,26
COF,quarterly,2017-12-31,2017,4,1.8970224,2.2995,1.7247999999999999,24
COF,quarterly,2017-09-30,2017,3,2.1687426999999997,2.3939999999999997,1.9011999999999998,23
COF,quarterly,2017-06-30,2017,2,1.9151014,2.1105,1.7149999999999999,22
COF,quarterly,2017-03-31,2017,1,1.9413917,2.1525,1.666,25
COF,quarterly,2016-12-31,2016,4,1.6209692,1.806,1.3621999999999999,27
COF,quarterly,2016-09-30,2016,3,1.9609756,2.1924,1.7444,27
COF,quarterly,2016-06-30,2016,2,1.8782263,2.079,1.7345999999999997,26
COF,quarterly,2016-03-31,2016,1,1.9334228,2.1105,1.75812,27
COF,quarterly,2015-12-31,2015,4,1.6296956,1.8375000000000001,1.421,29
COF,quarterly,2015-09-30,2015,3,1.9600868,2.352,1.6856,27
KMX,quarterly,2024-03-31,2024,4,0.4932739,0.7686000000000001,0.3528,17
KMX,quarterly,2023-12-31,2024,3,0.4315427,0.6194999999999999,0.2744,16
KMX,quarterly,2023-09-30,2024,2,0.79184,0.9450000000000001,0.6762,15
KMX,quarterly,2023-06-30,2024,1,0.7979707,1.2600000000000002,0.2548,17
KMX,quarterly,2023-03-31,2023,4,0.24006690000000003,0.5775000000000001,0.06860000000000001,17
KMX,quarterly,2022-12-31,2023,3,0.7048386000000001,1.512,0.343,15
KMX,quarterly,2022-09-30,2023,2,1.4039,1.5645,1.2739999999999998,14
KMX,quarterly,2022-06-30,2023,1,1.5057383000000002,1.8690000000000002,1.2446,15
KMX,quarterly,2022-03-31,2022,4,1.2632777,1.4805,0.9996,14
KMX,quarterly,2021-12-31,2022,3,1.4567331,1.8375000000000001,1.0486,14
KMX,quarterly,2021-09-30,2022,2,1.9147882999999999,2.3625000000000003,1.5581999999999998,14
KMX,quarterly,2021-06-30,2022,1,1.6505117000000002,1.9215000000000002,1.421,13
KMX,quarterly,2021-03-31,2021,4,1.2680550000000002,1.4595000000000002,1.127,15
KMX,quarterly,2020-12-31,2021,3,1.1472893,1.4909999999999999,0.9211999999999999,15
KMX,quarterly,2020-09-30,2021,2,1.0894769,1.4175,0.8525999999999999,14
KMX,quarterly,2020-06-30,2021,1,0.0375114,0.6405,-1.2838,16
KMX,quarterly,2020-03-31,2020,4,1.1419464,1.26,1.0485999999999998,15
KMX,quarterly,2019-12-31,2020,3,1.1673478999999998,1.26,1.0485999999999998,15
KMX,quarterly,2019-09-30,2020,2,1.3401286,1.47,1.2642,15
KMX,quarterly,2019-06-30,2020,1,1.5027386,1.68,1.3425999999999998,15
KMX,quarterly,2019-03-31,2019,4,1.04838,1.2180000000000002,0.8918,15
KMX,quarterly,2018-12-31,2019,3,1.0126967000000002,1.1760000000000002,0.9408000000000002,16
KMX,quarterly,2018-09-30,2019,2,1.2268975,1.3335000000000001,1.1074,17
KMX,quarterly,2018-06-30,2019,1,1.2474106,1.3860000000000001,1.1172000000000002,18
KMX,quarterly,2018-03-31,2018,4,0.8793363,1.0604999999999998,0.7545999999999999,17
KMX,quarterly,2017-12-31,2018,3,0.8144437999999999,0.9135,0.7153999999999999,17
KMX,quarterly,2017-09-30,2018,2,0.9559347,1.05,0.8918,18
KMX,quarterly,2017-06-30,2018,1,0.9851439,1.0815000000000001,0.882,19
KMX,quarterly,2017-03-31,2017,4,0.7956174,0.861,0.7056,20
KMX,quarterly,2016-12-31,2017,3,0.7088988,0.7770000000000001,0.637,17
KMX,quarterly,2016-09-30,2017,2,0.8893959,0.966,0.8036,18
KMX,quarterly,2016-06-30,2017,1,0.9321694,1.05,0.8526,18
KMX,quarterly,2016-03-31,2016,4,0.7142921999999999,0.8085000000000001,0.6467999999999999,19
KMX,quarterly,2015-12-31,2016,3,0.6852042,0.798,0.6272,20
KMX,quarterly,2015-09-30,2016,2,0.7622571,0.8295000000000001,0.6859999999999999,18
CCL,quarterly,2024-12-31,2024,4,0.0764772,0.126,0.04703999999999999,19
CCL,quarterly,2024-09-30,2024,3,1.1737412,1.2705,1.1074000000000002,18
CCL,quarterly,2024-06-30,2024,2,-0.0166953,0.010500000000000002,-0.035280000000000006,18
CCL,quarterly,2024-03-31,2024,1,-0.1782953,-0.1575,-0.21658,18
CCL,quarterly,2023-12-31,2023,4,-0.13115860000000001,-0.10395000000000001,-0.1568,17
CCL,quarterly,2023-09-30,2023,3,0.7579646,0.882,0.686,15
CCL,quarterly,2023-06-30,2023,2,-0.3436727,-0.31500000000000006,-0.3724,16
CCL,quarterly,2023-03-31,2023,1,-0.6097067,-0.5838000000000001,-0.6272,13
CCL,quarterly,2022-12-31,2022,4,-0.8757609000000001,-0.7633500000000001,-0.931,13
CCL,quarterly,2022-09-30,2022,3,-0.1482377,0.315,-0.5762400000000001,14
CCL,quarterly,2022-06-30,2022,2,-1.1822454,-0.9974999999999999,-1.5003799999999998,14
CCL,quarterly,2022-03-31,2022,1,-1.2697720000000001,-0.8074500000000002,-1.7943799999999999,12
CCL,quarterly,2021-12-31,2021,4,-1.444401,-1.1655,-1.7443999999999997,12
CCL,quarterly,2021-09-30,2021,3,-1.49177,-1.2841500000000001,-1.78556,12
CCL,quarterly,2021-06-30,2021,2,-1.6188482000000002,-1.0573500000000002,-1.8032000000000001,12
CCL,quarterly,2021-03-31,2021,1,-1.5546627000000002,-0.8746500000000003,-2.1266,12
CCL,quarterly,2020-12-31,2020,4,-1.9598039999999999,-1.7745,-2.1559999999999997,11
CCL,quarterly,2020-09-30,2020,3,-2.222404,-1.8480000000000003,-2.5470200000000003,11
CCL,quarterly,2020-06-30,2020,2,-2.2860945999999998,0.1050000000000001,-3.234,15
CCL,quarterly,2020-03-31,2020,1,0.2577217,0.5355000000000001,-0.04899999999999999,14
CCL,quarterly,2019-12-31,2019,4,0.5089693,0.5775000000000001,0.4508,16
CCL,quarterly,2019-09-30,2019,3,2.5576533,2.688,2.4597999999999995,16
CCL,quarterly,2019-06-30,2019,2,0.6179281000000001,0.6825000000000002,0.5586000000000001,17
CCL,quarterly,2019-03-31,2019,1,0.44150130000000004,0.49350000000000005,0.40180000000000005,17
CCL,quarterly,2018-12-31,2018,4,0.7016571,0.7560000000000001,0.66444,18
CCL,quarterly,2018-09-30,2018,3,2.3398771000000003,2.5305000000000004,2.2206799999999998,18
CCL,quarterly,2018-06-30,2018,2,0.6021418000000001,0.6615000000000001,0.5488000000000001,18
CCL,quarterly,2018-03-31,2018,1,0.4359665,0.5145,0.39787999999999996,18
CCL,quarterly,2017-12-31,2017,4,0.5119488,0.5670000000000001,0.46353999999999995,18
CCL,quarterly,2017-09-30,2017,3,2.2242624,2.3415,2.13346,18
CCL,quarterly,2017-06-30,2017,2,0.4788006,0.5355000000000001,0.441,19
CCL,quarterly,2017-03-31,2017,1,0.35013669999999997,0.42,0.3116399999999999,19
CCL,quarterly,2016-12-31,2016,4,0.5881028,0.672,0.5488000000000001,19
CCL,quarterly,2016-09-30,2016,3,1.9061629000000002,2.0370000000000004,1.813,16
CCL,quarterly,2016-06-30,2016,2,0.3939606,0.462,0.35280000000000006,17
CCL,quarterly,2016-03-31,2016,1,0.3211194,0.399,0.28419999999999995,17
CCL,quarterly,2015-12-31,2015,4,0.41891769999999995,0.504,0.3528,19
CCL,quarterly,2015-09-30,2015,3,1.6438356,1.7850000000000004,1.5484,17
CBOE,quarterly,2024-12-31,2024,4,2.1525162,2.289,1.8571,18
CBOE,quarterly,2024-09-30,2024,3,2.238288,2.3939999999999997,2.0677999999999996,18
CBOE,quarterly,2024-06-30,2024,2,2.145213,2.2575,2.0188,16
CBOE,quarterly,2024-03-31,2024,1,2.0845127999999997,2.205,1.9502,17
CBOE,quarterly,2023-12-31,2023,4,2.0740272,2.1945,1.92864,16
CBOE,quarterly,2023-09-30,2023,3,1.9001784,1.9845,1.7933999999999999,16
CBOE,quarterly,2023-06-30,2023,2,1.8095616,1.9215000000000002,1.6856000000000002,15
CBOE,quarterly,2023-03-31,2023,1,1.9094400000000002,2.0370000000000004,1.7444,14
CBOE,quarterly,2022-12-31,2022,4,1.7978724000000001,1.8900000000000001,1.6758,15
CBOE,quarterly,2022-09-30,2022,3,1.6660884,1.7850000000000004,1.5337,15
CBOE,quarterly,2022-06-30,2022,2,1.7249118,1.848,1.617,13
CBOE,quarterly,2022-03-31,2022,1,1.7105400000000002,1.848,1.55722,16
CBOE,quarterly,2021-12-31,2021,4,1.5580092,1.6716000000000002,1.3475,15
CBOE,quarterly,2021-09-30,2021,3,1.4637,1.54665,1.3426,15
CBOE,quarterly,2021-06-30,2021,2,1.38618,1.5036,1.2642,14
CBOE,quarterly,2021-03-31,2021,1,1.4311926,1.5645,1.3132000000000001,18
CBOE,quarterly,2020-12-31,2020,4,1.253784,1.3230000000000002,1.1564,19
CBOE,quarterly,2020-09-30,2020,3,1.0850964,1.1445,1.0094,19
CBOE,quarterly,2020-06-30,2020,2,1.2572826,1.3335,1.1367999999999998,18
CBOE,quarterly,2020-03-31,2020,1,1.57539,1.6695000000000002,1.4504,18
CBOE,quarterly,2019-12-31,2019,4,1.1271612,1.1864999999999999,1.0387999999999997,18
CBOE,quarterly,2019-09-30,2019,3,1.1742954,1.2389999999999999,1.0976000000000001,17
CBOE,quarterly,2019-06-30,2019,2,1.0933685999999998,1.176,1.0093999999999999,16
CBOE,quarterly,2019-03-31,2019,1,1.0162158000000001,1.1130000000000002,0.94766,16
CBOE,quarterly,2018-12-31,2018,4,1.4017554,1.4952000000000003,1.1956000000000002,17
CBOE,quarterly,2018-09-30,2018,3,1.0360446,1.1130000000000002,0.97608,17
CBOE,quarterly,2018-06-30,2018,2,1.0537314000000002,1.1130000000000002,0.9898000000000002,16
CBOE,quarterly,2018-03-31,2018,1,1.3023258,1.3649999999999998,1.2054,16
CBOE,quarterly,2017-12-31,2017,4,0.8948562000000001,0.9450000000000001,0.8379,15
CBOE,quarterly,2017-09-30,2017,3,0.8952642,0.9345000000000001,0.8231999999999999,16
CBOE,quarterly,2017-06-30,2017,2,0.8763534000000002,0.9240000000000002,0.8134,14
CBOE,quarterly,2017-03-31,2017,1,0.7021272000000001,0.7455000000000002,0.6076000000000001,16
CBOE,quarterly,2016-12-31,2016,4,0.6078486000000001,0.6510000000000001,0.5684,16
CBOE,quarterly,2016-09-30,2016,3,0.5726076,0.609,0.52234,18
CBOE,quarterly,2016-06-30,2016,2,0.61302,0.651,0.5586,18
CBOE,quarterly,2016-03-31,2016,1,0.6288300000000001,0.672,0.5782,18
CBOE,quarterly,2015-12-31,2015,4,0.5610714,0.5984999999999999,0.5193999999999999,17
CBOE,quarterly,2015-09-30,2015,3,0.7455486,0.798,0.6918799999999999,16
SCHW,quarterly,2024-12-31,2024,4,0.9331776,0.9975000000000002,0.8428,21
SCHW,quarterly,2024-09-30,2024,3,0.7649388,0.8295000000000001,0.7154,20
SCHW,quarterly,2024-06-30,2024,2,0.7312176,0.8085000000000001,0.6761999999999999,19
SCHW,quarterly,2024-03-31,2024,1,0.7500876000000001,0.8085000000000001,0.7056000000000001,19
SCHW,quarterly,2023-12-31,2023,4,0.652035,0.8085000000000001,0.5781999999999999,18
SCHW,quarterly,2023-09-30,2023,3,0.7585128,0.8190000000000001,0.7056,17
SCHW,quarterly,2023-06-30,2023,2,0.7234248,0.7875000000000001,0.6272,19
SCHW,quarterly,2023-03-31,2023,1,0.9178164,0.9764999999999999,0.8526,19
SCHW,quarterly,2022-12-31,2022,4,1.1100558,1.18965,1.0192,19
SCHW,quarterly,2022-09-30,2022,3,1.07508,1.1340000000000001,0.9996,17
SCHW,quarterly,2022-06-30,2022,2,0.9267414,1.008,0.8623999999999999,16
SCHW,quarterly,2022-03-31,2022,1,0.8576874,0.9765000000000001,0.77714,17
SCHW,quarterly,2021-12-31,2021,4,0.8991606000000001,0.9555000000000001,0.8134,17
SCHW,quarterly,2021-09-30,2021,3,0.8281686,0.8925000000000002,0.7742,17
SCHW,quarterly,2021-06-30,2021,2,0.7273926000000001,0.8295000000000001,0.6272,18
SCHW,quarterly,2021-03-31,2021,1,0.839817,0.924,0.74284,19
SCHW,quarterly,2020-12-31,2020,4,0.7199976000000001,0.7875000000000002,0.6566000000000001,19
SCHW,quarterly,2020-09-30,2020,3,0.4660584,0.525,0.41159999999999997,19
SCHW,quarterly,2020-06-30,2020,2,0.5376114,0.609,0.4507999999999999,19
SCHW,quarterly,2020-03-31,2020,1,0.6375,0.735,0.5488000000000001,19
SCHW,quarterly,2019-12-31,2019,4,0.6514026,0.6930000000000001,0.60564,18
SCHW,quarterly,2019-09-30,2019,3,0.6555744,0.714,0.6076,20
SCHW,quarterly,2019-06-30,2019,2,0.6659478,0.714,0.60368,20
SCHW,quarterly,2019-03-31,2019,1,0.6695688,0.714,0.6242599999999999,20
SCHW,quarterly,2018-12-31,2018,4,0.6516780000000001,0.7035000000000001,0.588,21
SCHW,quarterly,2018-09-30,2018,3,0.6586242,0.6930000000000001,0.6272,19
SCHW,quarterly,2018-06-30,2018,2,0.5894478000000001,0.63,0.5488000000000001,20
SCHW,quarterly,2018-03-31,2018,1,0.547128,0.5984999999999999,0.4949,22
SCHW,quarterly,2017-12-31,2017,4,0.42239220000000005,0.47250000000000003,0.3822,21
SCHW,quarterly,2017-09-30,2017,3,0.4148034,0.441,0.39199999999999996,20
SCHW,quarterly,2017-06-30,2017,2,0.395403,0.42000000000000004,0.3724,19
SCHW,quarterly,2017-03-31,2017,1,0.3721878,0.399,0.33319999999999994,20
SCHW,quarterly,2016-12-31,2016,4,0.3648234,0.3885,0.34299999999999997,23
SCHW,quarterly,2016-09-30,2016,3,0.340476,0.357,0.3136,22
