Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps,annual_raw_eps,annual_diluted_eps
MAR,10-K (Annual report),2015-02-19,2014-12-31,https://www.sec.gov/Archives/edgar/data/1048286/000162828015000842/mar-q42014x10k.htm,0001628280-15-000842,MAR/0001628280-15-000842,,,,
MAR,10-K (Annual report),2014-02-20,2013-12-31,https://www.sec.gov/Archives/edgar/data/1048286/000144530514000495/mar-q42013x10k.htm,0001445305-14-000495,MAR/0001445305-14-000495,,,,
MAR,10-K (Annual report),2013-02-20,2012-12-28,https://www.sec.gov/Archives/edgar/data/1048286/000144530513000255/mar-q42012x10k.htm,0001445305-13-000255,MAR/0001445305-13-000255,,,,
MAR,10-K (Annual report),2012-02-16,2011-12-30,https://www.sec.gov/Archives/edgar/data/1048286/000144530512000342/mar-q42011x10k.htm,0001445305-12-000342,MAR/0001445305-12-000342,,,,
MMC,10-Q (Quarterly report),2024-10-17,2024-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270924000092/mmc-20240930.htm,0000062709-24-000092,MMC/0000062709-24-000092,,,,
MMC,10-Q (Quarterly report),2024-07-18,2024-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270924000071/mmc-20240630.htm,0000062709-24-000071,MMC/0000062709-24-000071,,,,
MMC,10-Q (Quarterly report),2024-04-18,2024-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270924000037/mmc-20240331.htm,0000062709-24-000037,MMC/0000062709-24-000037,,,,
MMC,10-Q (Quarterly report),2023-10-19,2023-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270923000096/mmc-20230930.htm,0000062709-23-000096,MMC/0000062709-23-000096,,,,
MMC,10-Q (Quarterly report),2023-07-20,2023-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270923000075/mmc-20230630.htm,0000062709-23-000075,MMC/0000062709-23-000075,,,,
MMC,10-Q (Quarterly report),2023-04-20,2023-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270923000036/mmc-20230331.htm,0000062709-23-000036,MMC/0000062709-23-000036,,,,
MMC,10-Q (Quarterly report),2022-10-20,2022-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270922000081/mmc-20220930.htm,0000062709-22-000081,MMC/0000062709-22-000081,,,,
MMC,10-Q (Quarterly report),2022-07-21,2022-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270922000066/mmc-20220630.htm,0000062709-22-000066,MMC/0000062709-22-000066,,,,
MMC,10-Q (Quarterly report),2022-04-21,2022-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270922000025/mmc-20220331.htm,0000062709-22-000025,MMC/0000062709-22-000025,,,,
MMC,10-Q (Quarterly report),2021-10-21,2021-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270921000047/mmc-20210930.htm,0000062709-21-000047,MMC/0000062709-21-000047,,,,
MMC,10-Q (Quarterly report),2021-07-22,2021-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270921000038/mmc-20210630.htm,0000062709-21-000038,MMC/0000062709-21-000038,,,,
MMC,10-Q (Quarterly report),2021-04-27,2021-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270921000015/mmc-20210331.htm,0000062709-21-000015,MMC/0000062709-21-000015,,,,
MMC,10-Q (Quarterly report),2020-10-30,2020-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270920000053/mmc-20200930.htm,0000062709-20-000053,MMC/0000062709-20-000053,,,,
MMC,10-Q (Quarterly report),2020-07-31,2020-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270920000043/mmc0630202010q.htm,0000062709-20-000043,MMC/0000062709-20-000043,,,,
MMC,10-Q (Quarterly report),2020-05-01,2020-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270920000024/mmc0331202010q.htm,0000062709-20-000024,MMC/0000062709-20-000024,,,,
MMC,10-Q (Quarterly report),2019-10-30,2019-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270919000043/mmc0930201910q.htm,0000062709-19-000043,MMC/0000062709-19-000043,,,,
MMC,10-Q (Quarterly report),2019-08-02,2019-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270919000037/mmc0630201910q.htm,0000062709-19-000037,MMC/0000062709-19-000037,,,,
MMC,10-Q (Quarterly report),2019-04-26,2019-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270919000016/mmc0331201910q.htm,0000062709-19-000016,MMC/0000062709-19-000016,,,,
MMC,10-Q (Quarterly report),2018-10-26,2018-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270918000039/mmc0930201810q.htm,0000062709-18-000039,MMC/0000062709-18-000039,,,,
MMC,10-Q (Quarterly report),2018-07-27,2018-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270918000032/mmc0630201810q.htm,0000062709-18-000032,MMC/0000062709-18-000032,,,,
MMC,10-Q (Quarterly report),2018-04-27,2018-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270918000016/mmc0331201810q.htm,0000062709-18-000016,MMC/0000062709-18-000016,,,,
MMC,10-Q (Quarterly report),2017-10-27,2017-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270917000035/mmc0930201710q.htm,0000062709-17-000035,MMC/0000062709-17-000035,,,,
MMC,10-Q (Quarterly report),2017-07-28,2017-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270917000029/mmc0630201710q.htm,0000062709-17-000029,MMC/0000062709-17-000029,,,,
MMC,10-Q (Quarterly report),2017-04-28,2017-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270917000015/mmc0331201710q.htm,0000062709-17-000015,MMC/0000062709-17-000015,,,,
MMC,10-Q (Quarterly report),2016-10-28,2016-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270916000082/mmc0930201610q.htm,0000062709-16-000082,MMC/0000062709-16-000082,,,,
MMC,10-Q (Quarterly report),2016-08-01,2016-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270916000068/mmc0630201610q.htm,0000062709-16-000068,MMC/0000062709-16-000068,,,,
MMC,10-Q (Quarterly report),2016-05-02,2016-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270916000051/mmc0331201610q.htm,0000062709-16-000051,MMC/0000062709-16-000051,,,,
MMC,10-Q (Quarterly report),2015-10-29,2015-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270915000032/mmc0930201510q.htm,0000062709-15-000032,MMC/0000062709-15-000032,,,,
MMC,10-Q (Quarterly report),2015-07-31,2015-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270915000023/mmc0630201510q.htm,0000062709-15-000023,MMC/0000062709-15-000023,,,,
MMC,10-Q (Quarterly report),2015-05-04,2015-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270915000010/mmc0331201510q.htm,0000062709-15-000010,MMC/0000062709-15-000010,,,,
MMC,10-Q (Quarterly report),2014-11-04,2014-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270914000038/mmc0930201410q.htm,0000062709-14-000038,MMC/0000062709-14-000038,,,,
MMC,10-Q (Quarterly report),2014-08-04,2014-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270914000032/mmc0630201410q.htm,0000062709-14-000032,MMC/0000062709-14-000032,,,,
MMC,10-Q (Quarterly report),2014-05-08,2014-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270914000013/mmc0331201410q.htm,0000062709-14-000013,MMC/0000062709-14-000013,,,,
MMC,10-Q (Quarterly report),2013-11-07,2013-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270913000039/mmc0930201310q.htm,0000062709-13-000039,MMC/0000062709-13-000039,,,,
MMC,10-Q (Quarterly report),2013-08-08,2013-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270913000032/mmc0630201310q.htm,0000062709-13-000032,MMC/0000062709-13-000032,,,,
MMC,10-Q (Quarterly report),2013-05-09,2013-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270913000014/mmc0331201310q.htm,0000062709-13-000014,MMC/0000062709-13-000014,,,,
MMC,10-Q (Quarterly report),2012-11-08,2012-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270912000064/mmc-0930201210q.htm,0000062709-12-000064,MMC/0000062709-12-000064,,,,
MMC,10-Q (Quarterly report),2012-08-08,2012-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270912000046/mmc-0630201210q.htm,0000062709-12-000046,MMC/0000062709-12-000046,,,,
MMC,10-Q (Quarterly report),2012-05-08,2012-05-08,https://www.sec.gov/Archives/edgar/data/62709/000006270912000032/mmc-0331201210q.htm,0000062709-12-000032,MMC/0000062709-12-000032,0.64,0.63,,
MMC,10-K (Annual report),2024-02-12,2023-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270924000016/mmc-20231231.htm,0000062709-24-000016,MMC/0000062709-24-000016,,,,
MMC,10-K (Annual report),2023-02-13,2022-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270923000014/mmc-20221231.htm,0000062709-23-000014,MMC/0000062709-23-000014,,,,
MMC,10-K (Annual report),2022-02-16,2021-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270922000009/mmc-20211231.htm,0000062709-22-000009,MMC/0000062709-22-000009,,,,
MMC,10-K (Annual report),2021-02-17,2020-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270921000008/mmc-20201231.htm,0000062709-21-000008,MMC/0000062709-21-000008,,,,
MMC,10-K (Annual report),2020-02-20,2019-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270920000010/mmc1231201910k.htm,0000062709-20-000010,MMC/0000062709-20-000010,,,,
MMC,10-K (Annual report),2019-02-21,2018-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270919000010/mmc1231201810k.htm,0000062709-19-000010,MMC/0000062709-19-000010,,,,
MMC,10-K (Annual report),2018-02-22,2017-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270918000007/mmc1231201710k.htm,0000062709-18-000007,MMC/0000062709-18-000007,,,,
MMC,10-K (Annual report),2017-02-24,2016-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270917000008/mmc1231201610k.htm,0000062709-17-000008,MMC/0000062709-17-000008,,,,
MMC,10-K (Annual report),2016-02-24,2015-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270916000040/mmc1231201510k.htm,0000062709-16-000040,MMC/0000062709-16-000040,,,,
MMC,10-K (Annual report),2015-02-26,2014-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/mmc-1231201410k.htm,0000062709-15-000005,MMC/0000062709-15-000005,,,,
MMC,10-K (Annual report),2014-02-27,2013-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270914000008/mmc-1231201310k.htm,0000062709-14-000008,MMC/0000062709-14-000008,,,,
MMC,10-K (Annual report),2013-02-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270913000004/mmc-1231201210k.htm,0000062709-13-000004,MMC/0000062709-13-000004,,,,
MMC,10-K (Annual report),2012-02-28,2011-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270912000016/mmc-1231201110k.htm,0000062709-12-000016,MMC/0000062709-12-000016,,,,
HAS,10-Q (Quarterly report),2024-10-31,2024-09-29,https://www.sec.gov/Archives/edgar/data/46080/000004608024000167/has-20240929.htm,0000046080-24-000167,HAS/0000046080-24-000167,,,,
HAS,10-Q (Quarterly report),2024-07-31,2024-06-30,https://www.sec.gov/Archives/edgar/data/46080/000004608024000137/has-20240630.htm,0000046080-24-000137,HAS/0000046080-24-000137,,,,
HAS,10-Q (Quarterly report),2024-05-01,2024-03-31,https://www.sec.gov/Archives/edgar/data/46080/000004608024000085/has-20240331.htm,0000046080-24-000085,HAS/0000046080-24-000085,,,,
HAS,10-Q (Quarterly report),2023-11-01,2023-10-01,https://www.sec.gov/Archives/edgar/data/46080/000004608023000095/has-20231001.htm,0000046080-23-000095,HAS/0000046080-23-000095,,,,
HAS,10-Q (Quarterly report),2023-08-04,2023-07-02,https://www.sec.gov/Archives/edgar/data/46080/000004608023000083/has-20230702.htm,0000046080-23-000083,HAS/0000046080-23-000083,,,,
HAS,10-Q (Quarterly report),2023-05-03,2023-04-02,https://www.sec.gov/Archives/edgar/data/46080/000004608023000042/has-20230402.htm,0000046080-23-000042,HAS/0000046080-23-000042,,,,
HAS,10-Q (Quarterly report),2022-10-26,2022-09-25,https://www.sec.gov/Archives/edgar/data/46080/000004608022000123/has-20220925.htm,0000046080-22-000123,HAS/0000046080-22-000123,,,,
HAS,10-Q (Quarterly report),2022-07-26,2022-06-26,https://www.sec.gov/Archives/edgar/data/46080/000004608022000099/has-20220626.htm,0000046080-22-000099,HAS/0000046080-22-000099,,,,
HAS,10-Q (Quarterly report),2022-04-27,2022-03-27,https://www.sec.gov/Archives/edgar/data/46080/000004608022000069/has-20220327.htm,0000046080-22-000069,HAS/0000046080-22-000069,,,,
HAS,10-Q (Quarterly report),2021-10-27,2021-09-26,https://www.sec.gov/Archives/edgar/data/46080/000004608021000108/has-20210926.htm,0000046080-21-000108,HAS/0000046080-21-000108,,,,
HAS,10-Q (Quarterly report),2021-07-28,2021-06-27,https://www.sec.gov/Archives/edgar/data/46080/000004608021000092/has-20210627.htm,0000046080-21-000092,HAS/0000046080-21-000092,,,,
HAS,10-Q (Quarterly report),2021-04-29,2021-03-28,https://www.sec.gov/Archives/edgar/data/46080/000004608021000053/has-20210328.htm,0000046080-21-000053,HAS/0000046080-21-000053,,,,
HAS,10-Q (Quarterly report),2020-11-04,2020-09-27,https://www.sec.gov/Archives/edgar/data/46080/000004608020000106/has-20200927.htm,0000046080-20-000106,HAS/0000046080-20-000106,,,,
HAS,10-Q (Quarterly report),2020-07-30,2020-06-28,https://www.sec.gov/Archives/edgar/data/46080/000004608020000085/has-20200628.htm,0000046080-20-000085,HAS/0000046080-20-000085,,,,
HAS,10-Q (Quarterly report),2020-05-07,2020-03-29,https://www.sec.gov/Archives/edgar/data/46080/000004608020000054/has-20200329x10q.htm,0000046080-20-000054,HAS/0000046080-20-000054,,,,
HAS,10-Q (Quarterly report),2019-10-22,2019-09-29,https://www.sec.gov/Archives/edgar/data/46080/000004608019000112/has-20190929x10q.htm,0000046080-19-000112,HAS/0000046080-19-000112,,,,
HAS,10-Q (Quarterly report),2019-07-31,2019-06-30,https://www.sec.gov/Archives/edgar/data/46080/000004608019000100/has-20190630x10q.htm,0000046080-19-000100,HAS/0000046080-19-000100,,,,
HAS,10-Q (Quarterly report),2019-05-01,2019-03-31,https://www.sec.gov/Archives/edgar/data/46080/000004608019000059/maindocument001.htm,0000046080-19-000059,HAS/0000046080-19-000059,,,,
HAS,10-Q (Quarterly report),2018-11-01,2018-09-30,https://www.sec.gov/Archives/edgar/data/46080/000004608018000142/maindocument001.htm,0000046080-18-000142,HAS/0000046080-18-000142,,,,
HAS,10-Q (Quarterly report),2018-08-01,2018-07-01,https://www.sec.gov/Archives/edgar/data/46080/000004608018000118/maindocument001.htm,0000046080-18-000118,HAS/0000046080-18-000118,,,,
HAS,10-Q (Quarterly report),2018-05-02,2018-04-01,https://www.sec.gov/Archives/edgar/data/46080/000004608018000079/maindocument001.htm,0000046080-18-000079,HAS/0000046080-18-000079,,,,
HAS,10-Q (Quarterly report),2017-11-08,2017-10-01,https://www.sec.gov/Archives/edgar/data/46080/000004608017000121/form10q3q.htm,0000046080-17-000121,HAS/0000046080-17-000121,,,,
HAS,10-Q (Quarterly report),2017-08-02,2017-07-02,https://www.sec.gov/Archives/edgar/data/46080/000004608017000095/form10q2q.htm,0000046080-17-000095,HAS/0000046080-17-000095,,,,
HAS,10-Q (Quarterly report),2017-05-10,2017-04-02,https://www.sec.gov/Archives/edgar/data/46080/000004608017000060/form10q1q.htm,0000046080-17-000060,HAS/0000046080-17-000060,,,,
HAS,10-Q (Quarterly report),2016-11-02,2016-09-25,https://www.sec.gov/Archives/edgar/data/46080/000004608016000219/form10q3q.htm,0000046080-16-000219,HAS/0000046080-16-000219,,,,
HAS,10-Q (Quarterly report),2016-07-26,2016-06-26,https://www.sec.gov/Archives/edgar/data/46080/000004608016000198/form10q2q.htm,0000046080-16-000198,HAS/0000046080-16-000198,,,,
HAS,10-Q (Quarterly report),2016-05-05,2016-03-27,https://www.sec.gov/Archives/edgar/data/46080/000004608016000156/form10q1q.htm,0000046080-16-000156,HAS/0000046080-16-000156,,,,
HAS,10-Q (Quarterly report),2015-11-04,2015-09-27,https://www.sec.gov/Archives/edgar/data/46080/000004608015000099/form10q3q.htm,0000046080-15-000099,HAS/0000046080-15-000099,,,,
HAS,10-Q (Quarterly report),2015-07-29,2015-06-28,https://www.sec.gov/Archives/edgar/data/46080/000004608015000074/form10q2q.htm,0000046080-15-000074,HAS/0000046080-15-000074,,,,
HAS,10-Q (Quarterly report),2015-05-06,2015-03-29,https://www.sec.gov/Archives/edgar/data/46080/000004608015000047/form10q1q.htm,0000046080-15-000047,HAS/0000046080-15-000047,,,,
HAS,10-Q (Quarterly report),2014-11-05,2014-09-28,https://www.sec.gov/Archives/edgar/data/46080/000004608014000109/form10q3q.htm,0000046080-14-000109,HAS/0000046080-14-000109,,,,
HAS,10-Q (Quarterly report),2014-07-31,2014-06-29,https://www.sec.gov/Archives/edgar/data/46080/000004608014000079/form10q2q.htm,0000046080-14-000079,HAS/0000046080-14-000079,,,,
HAS,10-Q (Quarterly report),2014-05-06,2014-03-30,https://www.sec.gov/Archives/edgar/data/46080/000004608014000048/form10q1q.htm,0000046080-14-000048,HAS/0000046080-14-000048,,,,
HAS,10-Q (Quarterly report),2013-11-05,2013-09-29,https://www.sec.gov/Archives/edgar/data/46080/000004608013000097/form10q3q.htm,0000046080-13-000097,HAS/0000046080-13-000097,,,,
HAS,10-Q (Quarterly report),2013-07-31,2013-06-30,https://www.sec.gov/Archives/edgar/data/46080/000004608013000076/q210q2013.htm,0000046080-13-000076,HAS/0000046080-13-000076,,,,
HAS,10-Q (Quarterly report),2013-05-08,2013-03-31,https://www.sec.gov/Archives/edgar/data/46080/000004608013000041/q11310q.htm,0000046080-13-000041,HAS/0000046080-13-000041,,,,
HAS,10-Q (Quarterly report),2012-11-07,2012-09-30,https://www.sec.gov/Archives/edgar/data/46080/000004608012000097/q32012.htm,0000046080-12-000097,HAS/0000046080-12-000097,,,,
HAS,10-Q (Quarterly report),2012-08-03,2012-07-01,https://www.sec.gov/Archives/edgar/data/46080/000004608012000077/q22012.htm,0000046080-12-000077,HAS/0000046080-12-000077,,,,
HAS,10-Q (Quarterly report),2012-05-10,2012-04-01,https://www.sec.gov/Archives/edgar/data/46080/000004608012000046/q12012.htm,0000046080-12-000046,HAS/0000046080-12-000046,,,,
HAS,10-K (Annual report),2024-02-28,2023-12-31,https://www.sec.gov/Archives/edgar/data/46080/000004608024000034/has-20231231.htm,0000046080-24-000034,HAS/0000046080-24-000034,,,,
HAS,10-K (Annual report),2023-02-22,2022-12-25,https://www.sec.gov/Archives/edgar/data/46080/000004608023000017/has-20221225.htm,0000046080-23-000017,HAS/0000046080-23-000017,,,,
HAS,10-K (Annual report),2022-02-23,2021-12-26,https://www.sec.gov/Archives/edgar/data/46080/000004608022000023/has-20211226.htm,0000046080-22-000023,HAS/0000046080-22-000023,,,,
HAS,10-K (Annual report),2021-02-24,2020-12-27,https://www.sec.gov/Archives/edgar/data/46080/000004608021000035/has-20201227.htm,0000046080-21-000035,HAS/0000046080-21-000035,,,,
HAS,10-K (Annual report),2020-02-27,2019-12-29,https://www.sec.gov/Archives/edgar/data/46080/000004608020000028/has-20191229x10k.htm,0000046080-20-000028,HAS/0000046080-20-000028,,,,
HAS,10-K (Annual report),2019-02-26,2018-12-30,https://www.sec.gov/Archives/edgar/data/46080/000119312519052025/d678728d10k.htm,0001193125-19-052025,HAS/0001193125-19-052025,,,,
HAS,10-K (Annual report),2018-02-26,2017-12-31,https://www.sec.gov/Archives/edgar/data/46080/000119312518058659/d501434d10k.htm,0001193125-18-058659,HAS/0001193125-18-058659,,,,
HAS,10-K (Annual report),2017-02-22,2016-12-25,https://www.sec.gov/Archives/edgar/data/46080/000119312517052143/d317222d10k.htm,0001193125-17-052143,HAS/0001193125-17-052143,,,,
HAS,10-K (Annual report),2016-02-24,2015-12-27,https://www.sec.gov/Archives/edgar/data/46080/000119312516475520/d120433d10k.htm,0001193125-16-475520,HAS/0001193125-16-475520,,,,
HAS,10-K (Annual report),2015-02-26,2014-12-28,https://www.sec.gov/Archives/edgar/data/46080/000119312515064946/d873185d10k.htm,0001193125-15-064946,HAS/0001193125-15-064946,,,,
HAS,10-K (Annual report),2014-02-26,2013-12-29,https://www.sec.gov/Archives/edgar/data/46080/000119312514069828/d635020d10k.htm,0001193125-14-069828,HAS/0001193125-14-069828,,,,
HAS,10-K (Annual report),2013-02-27,2012-12-30,https://www.sec.gov/Archives/edgar/data/46080/000119312513080002/d443615d10k.htm,0001193125-13-080002,HAS/0001193125-13-080002,,,,
HAS,10-K (Annual report),2012-02-22,2011-12-25,https://www.sec.gov/Archives/edgar/data/46080/000119312512072846/d274949d10k.htm,0001193125-12-072846,HAS/0001193125-12-072846,,,,
JBL,10-Q (Quarterly report),2024-07-09,2024-05-31,https://www.sec.gov/Archives/edgar/data/898293/000162828024031429/jbl-20240531.htm,0001628280-24-031429,JBL/0001628280-24-031429,,,,
JBL,10-Q (Quarterly report),2024-04-05,2024-02-29,https://www.sec.gov/Archives/edgar/data/898293/000162828024014951/jbl-20240229.htm,0001628280-24-014951,JBL/0001628280-24-014951,,,,
JBL,10-Q (Quarterly report),2024-01-09,2023-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312524004852/d57908d10q.htm,0001193125-24-004852,JBL/0001193125-24-004852,,,,
JBL,10-Q (Quarterly report),2023-06-30,2023-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312523179422/d508558d10q.htm,0001193125-23-179422,JBL/0001193125-23-179422,,,,
JBL,10-Q (Quarterly report),2023-04-05,2023-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312523091542/d391318d10q.htm,0001193125-23-091542,JBL/0001193125-23-091542,,,,
JBL,10-Q (Quarterly report),2023-01-06,2022-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312523003543/d415236d10q.htm,0001193125-23-003543,JBL/0001193125-23-003543,,,,
JBL,10-Q (Quarterly report),2022-07-01,2022-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312522186715/d193672d10q.htm,0001193125-22-186715,JBL/0001193125-22-186715,,,,
JBL,10-Q (Quarterly report),2022-04-01,2022-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312522092806/d298775d10q.htm,0001193125-22-092806,JBL/0001193125-22-092806,,,,
JBL,10-Q (Quarterly report),2022-01-07,2021-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312522004029/d217432d10q.htm,0001193125-22-004029,JBL/0001193125-22-004029,,,,
JBL,10-Q (Quarterly report),2021-07-02,2021-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312521207682/d173210d10q.htm,0001193125-21-207682,JBL/0001193125-21-207682,,,,
JBL,10-Q (Quarterly report),2021-04-02,2021-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312521104662/d167671d10q.htm,0001193125-21-104662,JBL/0001193125-21-104662,,,,
JBL,10-Q (Quarterly report),2021-01-08,2020-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312521004678/d84612d10q.htm,0001193125-21-004678,JBL/0001193125-21-004678,,,,
JBL,10-Q (Quarterly report),2020-06-29,2020-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312520183269/d919701d10q.htm,0001193125-20-183269,JBL/0001193125-20-183269,,,,
JBL,10-Q (Quarterly report),2020-04-01,2020-02-29,https://www.sec.gov/Archives/edgar/data/898293/000119312520094625/d767853d10q.htm,0001193125-20-094625,JBL/0001193125-20-094625,,,,
JBL,10-Q (Quarterly report),2020-01-03,2019-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312520001434/d852870d10q.htm,0001193125-20-001434,JBL/0001193125-20-001434,,,,
JBL,10-Q (Quarterly report),2019-06-28,2019-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312519186025/d747413d10q.htm,0001193125-19-186025,JBL/0001193125-19-186025,,,,
JBL,10-Q (Quarterly report),2019-04-04,2019-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312519097892/d709195d10q.htm,0001193125-19-097892,JBL/0001193125-19-097892,,,,
JBL,10-Q (Quarterly report),2019-01-09,2018-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312519005404/d663336d10q.htm,0001193125-19-005404,JBL/0001193125-19-005404,,,,
JBL,10-Q (Quarterly report),2018-06-28,2018-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312518207639/d557563d10q.htm,0001193125-18-207639,JBL/0001193125-18-207639,,,,
JBL,10-Q (Quarterly report),2018-04-05,2018-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312518108777/d558490d10q.htm,0001193125-18-108777,JBL/0001193125-18-108777,,,,
JBL,10-Q (Quarterly report),2018-01-04,2017-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312518002956/d458385d10q.htm,0001193125-18-002956,JBL/0001193125-18-002956,,,,
JBL,10-Q (Quarterly report),2017-06-30,2017-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312517219901/d387238d10q.htm,0001193125-17-219901,JBL/0001193125-17-219901,,,,
JBL,10-Q (Quarterly report),2017-04-05,2017-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312517111778/d366053d10q.htm,0001193125-17-111778,JBL/0001193125-17-111778,,,,
JBL,10-Q (Quarterly report),2017-01-09,2016-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312517005745/d321330d10q.htm,0001193125-17-005745,JBL/0001193125-17-005745,,,,
JBL,10-Q (Quarterly report),2016-06-30,2016-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312516638261/d204415d10q.htm,0001193125-16-638261,JBL/0001193125-16-638261,,,,
JBL,10-Q (Quarterly report),2016-04-05,2016-02-29,https://www.sec.gov/Archives/edgar/data/898293/000119312516530833/d172213d10q.htm,0001193125-16-530833,JBL/0001193125-16-530833,,,,
JBL,10-Q (Quarterly report),2016-01-06,2015-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312516422561/d106310d10q.htm,0001193125-16-422561,JBL/0001193125-16-422561,,,,
JBL,10-Q (Quarterly report),2015-06-22,2015-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312515230422/d931252d10q.htm,0001193125-15-230422,JBL/0001193125-15-230422,,,,
JBL,10-Q (Quarterly report),2015-04-07,2015-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312515121359/d902003d10q.htm,0001193125-15-121359,JBL/0001193125-15-121359,,,,
JBL,10-Q (Quarterly report),2015-01-09,2014-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312515006471/d823994d10q.htm,0001193125-15-006471,JBL/0001193125-15-006471,,,,
JBL,10-Q (Quarterly report),2014-06-30,2014-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312514255736/d729306d10q.htm,0001193125-14-255736,JBL/0001193125-14-255736,,,,
JBL,10-Q (Quarterly report),2014-04-07,2014-02-28,https://www.sec.gov/Archives/edgar/data/898293/000119312514133526/d675985d10q.htm,0001193125-14-133526,JBL/0001193125-14-133526,,,,
JBL,10-Q (Quarterly report),2014-01-09,2013-11-30,https://www.sec.gov/Archives/edgar/data/898293/000119312514006645/d633608d10q.htm,0001193125-14-006645,JBL/0001193125-14-006645,,,,
JBL,10-Q (Quarterly report),2013-07-02,2013-05-31,https://www.sec.gov/Archives/edgar/data/898293/000119312513281174/d540819d10q.htm,0001193125-13-281174,JBL/0001193125-13-281174,,,,
