symbol,period,year,quarter,actual,estimate,surprise,surprisePercent
FI,2018-03-31,2018,1,0.76,0.7546,0.0054,0.7156
FI,2017-12-31,2017,4,0.705,0.7083,-0.0033,-0.4659
FI,2017-09-30,2017,3,0.635,0.6718,-0.0368,-5.4778
FI,2017-06-30,2017,2,0.595,0.6344,-0.0394,-6.2106
FI,2017-03-31,2017,1,0.625,0.6131,0.0119,1.941
FI,2016-12-31,2016,4,0.58,0.5989,-0.0189,-3.1558
FI,2016-09-30,2016,3,0.57,0.5838,-0.0138,-2.3638
FI,2016-06-30,2016,2,0.54,0.5531,-0.0131,-2.3685
FI,2016-03-31,2016,1,0.53,0.5231,0.0069,1.3191
FI,2015-12-31,2015,4,0.5,0.5136,-0.0136,-2.648
FI,2015-09-30,2015,3,0.515,0.5013,0.0137,2.7329
F,2024-12-31,2024,4,0.39,0.3397,0.0503,14.8072
F,2024-09-30,2024,3,0.49,0.4794,0.0106,2.2111
F,2024-06-30,2024,2,0.47,0.6963,-0.2263,-32.5004
F,2024-03-31,2024,1,0.49,0.4313,0.0587,13.61
F,2023-12-31,2023,4,0.29,0.1384,0.1516,109.5376
F,2023-09-30,2023,3,0.39,0.4615,-0.0715,-15.493
F,2023-06-30,2023,2,0.72,0.5581,0.1619,29.0091
F,2023-03-31,2023,1,0.63,0.4207,0.2093,49.7504
F,2022-12-31,2022,4,0.51,0.6348,-0.1248,-19.6597
F,2022-09-30,2022,3,0.3,0.277,0.023,8.3032
F,2022-06-30,2022,2,0.68,0.4563,0.2237,49.0248
F,2022-03-31,2022,1,0.38,0.3776,0.0024,0.6356
F,2021-12-31,2021,4,0.26,0.4614,-0.2014,-43.6498
F,2021-09-30,2021,3,0.51,0.2743,0.2357,85.9278
F,2021-06-30,2021,2,0.13,-0.0332,0.1632,491.5663
F,2021-03-31,2021,1,0.89,0.2104,0.6796,323.0038
F,2020-12-31,2020,4,0.34,-0.0687,0.4087,594.9054
F,2020-09-30,2020,3,0.65,0.1963,0.4537,231.1258
F,2020-06-30,2020,2,-0.35,-1.1973,0.8473,70.7676
F,2020-03-31,2020,1,-0.23,-0.1248,-0.1052,-84.2949
F,2019-12-31,2019,4,0.12,0.1538,-0.0338,-21.9766
F,2019-09-30,2019,3,0.34,0.2647,0.0753,28.4473
F,2019-06-30,2019,2,0.28,0.3116,-0.0316,-10.1412
F,2019-03-31,2019,1,0.44,0.2709,0.1691,62.4216
F,2018-12-31,2018,4,0.3,0.3213,-0.0213,-6.6293
F,2018-09-30,2018,3,0.29,0.2831,0.0069,2.4373
F,2018-06-30,2018,2,0.27,0.3171,-0.0471,-14.8534
F,2018-03-31,2018,1,0.43,0.4186,0.0114,2.7234
F,2017-12-31,2017,4,0.39,0.4262,-0.0362,-8.4937
F,2017-09-30,2017,3,0.43,0.331,0.099,29.9094
F,2017-06-30,2017,2,0.56,0.4401,0.1199,27.2438
F,2017-03-31,2017,1,0.39,0.3529,0.0371,10.5129
F,2016-12-31,2016,4,0.3,0.3169,-0.0169,-5.3329
F,2016-09-30,2016,3,0.26,0.2048,0.0552,26.9531
F,2016-06-30,2016,2,0.52,0.609,-0.089,-14.6141
F,2016-03-31,2016,1,0.68,0.4849,0.1951,40.2351
F,2015-12-31,2015,4,0.58,0.5221,0.0579,11.0898
F,2015-09-30,2015,3,0.45,0.474,-0.024,-5.0633
FTNT,2024-12-31,2024,4,0.74,0.6188,0.1212,19.5863
FTNT,2024-09-30,2024,3,0.63,0.5262,0.1038,19.7263
FTNT,2024-06-30,2024,2,0.57,0.4173,0.1527,36.5924
FTNT,2024-03-31,2024,1,0.43,0.3926,0.0374,9.5262
FTNT,2023-12-31,2023,4,0.51,0.4411,0.0689,15.62
FTNT,2023-09-30,2023,3,0.41,0.371,0.039,10.5121
FTNT,2023-06-30,2023,2,0.38,0.3492,0.0308,8.8202
FTNT,2023-03-31,2023,1,0.34,0.2924,0.0476,16.2791
FTNT,2022-12-31,2022,4,0.44,0.3993,0.0407,10.1928
FTNT,2022-09-30,2022,3,0.33,0.2787,0.0513,18.4069
FTNT,2022-06-30,2022,2,0.24,0.2217,0.0183,8.2544
FTNT,2022-03-31,2022,1,0.188,0.1621,0.0259,15.9778
FTNT,2021-12-31,2021,4,0.246,0.2341,0.0119,5.0833
FTNT,2021-09-30,2021,3,0.198,0.1914,0.0066,3.4483
FTNT,2021-06-30,2021,2,0.19,0.179,0.011,6.1453
FTNT,2021-03-31,2021,1,0.162,0.1511,0.0109,7.2138
FTNT,2020-12-31,2020,4,0.212,0.197,0.015,7.6142
FTNT,2020-09-30,2020,3,0.176,0.1587,0.0173,10.9011
FTNT,2020-06-30,2020,2,0.164,0.1332,0.0308,23.1231
FTNT,2020-03-31,2020,1,0.12,0.1038,0.0162,15.6069
FTNT,2019-12-31,2019,4,0.152,0.143,0.009,6.2937
FTNT,2019-09-30,2019,3,0.134,0.1142,0.0198,17.338
FTNT,2019-06-30,2019,2,0.116,0.1024,0.0136,13.2813
FTNT,2019-03-31,2019,1,0.092,0.0788,0.0132,16.7513
FTNT,2018-12-31,2018,4,0.118,0.1056,0.0124,11.7424
FTNT,2018-09-30,2018,3,0.098,0.0863,0.0117,13.5574
FTNT,2018-06-30,2018,2,0.082,0.0724,0.0096,13.2597
FTNT,2018-03-31,2018,1,0.066,0.0492,0.0168,34.1463
FTNT,2017-12-31,2017,4,0.064,0.0601,0.0039,6.4892
FTNT,2017-09-30,2017,3,0.056,0.0472,0.0088,18.6441
FTNT,2017-06-30,2017,2,0.054,0.0405,0.0135,33.3333
FTNT,2017-03-31,2017,1,0.034,0.0315,0.0025,7.9365
FTNT,2016-12-31,2016,4,0.06,0.0419,0.0181,43.1981
FTNT,2016-09-30,2016,3,0.036,0.0313,0.0047,15.016
FTNT,2016-06-30,2016,2,0.028,0.0287,-0.0007,-2.439
FTNT,2016-03-31,2016,1,0.024,0.0184,0.0056,30.4348
FTNT,2015-12-31,2015,4,0.036,0.0376,-0.0016,-4.2553
FTNT,2015-09-30,2015,3,0.028,0.0246,0.0034,13.8211
BEN,2024-09-30,2024,4,0.59,0.6097,-0.0197,-3.2311
BEN,2024-06-30,2024,3,0.6,0.5756,0.0244,4.2391
BEN,2024-03-31,2024,2,0.56,0.5778,-0.0178,-3.0807
BEN,2023-12-31,2024,1,0.65,0.5803,0.0697,12.011
BEN,2023-09-30,2023,4,0.84,0.5939,0.2461,41.438
BEN,2023-06-30,2023,3,0.63,0.6092,0.0208,3.4143
BEN,2023-03-31,2023,2,0.61,0.5697,0.0403,7.0739
BEN,2022-12-31,2023,1,0.51,0.5425,-0.0325,-5.9908
BEN,2022-09-30,2022,4,0.78,0.6811,0.0989,14.5206
BEN,2022-06-30,2022,3,0.82,0.7405,0.0795,10.736
BEN,2022-03-31,2022,2,0.96,0.8255,0.1345,16.2932
BEN,2021-12-31,2022,1,1.08,0.8965,0.1835,20.4685
BEN,2021-09-30,2021,4,1.26,0.8693,0.3907,44.9442
BEN,2021-06-30,2021,3,0.96,0.7748,0.1852,23.9029
BEN,2021-03-31,2021,2,0.79,0.7518,0.0382,5.0811
BEN,2020-12-31,2021,1,0.73,0.7281,0.0019,0.261
BEN,2020-09-30,2020,4,0.56,0.6933,-0.1333,-19.2269
BEN,2020-06-30,2020,3,0.58,0.5518,0.0282,5.1105
BEN,2020-03-31,2020,2,0.16,0.4224,-0.2624,-62.1212
BEN,2019-12-31,2020,1,0.7,0.6715,0.0285,4.2442
BEN,2019-09-30,2019,4,0.61,0.6489,-0.0389,-5.9948
BEN,2019-06-30,2019,3,0.65,0.6297,0.0203,3.2238
BEN,2019-03-31,2019,2,0.72,0.63,0.09,14.2857
BEN,2018-12-31,2019,1,0.54,0.6567,-0.1167,-17.7707
BEN,2018-09-30,2018,4,1.13,0.7465,0.3835,51.3731
BEN,2018-06-30,2018,3,0.75,0.7551,-0.0051,-0.6754
BEN,2018-03-31,2018,2,0.78,0.753,0.027,3.5857
BEN,2017-12-31,2018,1,0.88,0.7672,0.1128,14.7028
BEN,2017-09-30,2017,4,0.76,0.726,0.034,4.6832
BEN,2017-06-30,2017,3,0.73,0.7284,0.0016,0.2197
BEN,2017-03-31,2017,2,0.74,0.6763,0.0637,9.4189
BEN,2016-12-31,2017,1,0.77,0.6911,0.0789,11.4166
BEN,2016-09-30,2016,4,0.82,0.6985,0.1215,17.3944
BEN,2016-06-30,2016,3,0.77,0.6774,0.0926,13.6699
BEN,2016-03-31,2016,2,0.61,0.6413,-0.0313,-4.8807
BEN,2015-12-31,2016,1,0.74,0.7583,-0.0183,-2.4133
BEN,2015-09-30,2015,4,0.59,0.7741,-0.1841,-23.7825
GRMN,2024-12-31,2024,4,2.41,2.0682,0.3418,16.5264
GRMN,2024-09-30,2024,3,1.99,1.4688,0.5212,35.4847
GRMN,2024-06-30,2024,2,1.58,1.4688,0.1112,7.5708
GRMN,2024-03-31,2024,1,1.42,1.0335,0.3865,37.3972
GRMN,2023-12-31,2023,4,1.72,1.4234,0.2966,20.8374
GRMN,2023-09-30,2023,3,1.41,1.3141,0.0959,7.2978
GRMN,2023-06-30,2023,2,1.45,1.4426,0.0074,0.513
GRMN,2023-03-31,2023,1,1.02,1.0832,-0.0632,-5.8346
GRMN,2022-12-31,2022,4,1.35,1.1801,0.1699,14.3971
GRMN,2022-09-30,2022,3,1.24,1.1506,0.0894,7.7699
GRMN,2022-06-30,2022,2,1.44,1.428,0.012,0.8403
GRMN,2022-03-31,2022,1,1.11,1.1492,-0.0392,-3.4111
GRMN,2021-12-31,2021,4,1.55,1.4542,0.0958,6.5878
GRMN,2021-09-30,2021,3,1.41,1.2837,0.1263,9.8387
GRMN,2021-06-30,2021,2,1.68,1.2807,0.3993,31.1783
GRMN,2021-03-31,2021,1,1.18,0.911,0.269,29.528
GRMN,2020-12-31,2020,4,1.73,1.4161,0.3139,22.1665
GRMN,2020-09-30,2020,3,1.58,1.0041,0.5759,57.3548
GRMN,2020-06-30,2020,2,0.91,0.3998,0.5102,127.6138
GRMN,2020-03-31,2020,1,0.91,0.8565,0.0535,6.2464
GRMN,2019-12-31,2019,4,1.29,1.0653,0.2247,21.0926
GRMN,2019-09-30,2019,3,1.27,0.9716,0.2984,30.7122
GRMN,2019-06-30,2019,2,1.16,1.0263,0.1337,13.0274
GRMN,2019-03-31,2019,1,0.73,0.7198,0.0102,1.4171
