model_name,graph_batch,g_index,logit,prob,rank,fact_index,influence
20250818_195012,34,0,0.21313008666038513,0.553081750869751,12,11,1.0
20250818_195012,34,0,0.21313008666038513,0.553081750869751,13,12,1.0
20250818_195012,34,0,0.21313008666038513,0.553081750869751,14,13,1.0
20250818_195012,34,0,0.21313008666038513,0.553081750869751,15,14,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,1,0,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,2,1,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,3,2,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,4,3,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,5,4,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,6,5,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,7,6,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,8,7,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,9,8,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,10,9,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,11,10,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,12,11,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,13,12,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,14,13,1.0
20250818_195012,35,0,0.10285501182079315,0.5256910920143127,15,14,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,1,0,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,2,1,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,3,2,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,4,3,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,5,4,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,6,5,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,7,6,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,8,7,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,9,8,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,10,9,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,11,10,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,12,11,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,13,12,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,14,13,1.0
20250818_195012,36,0,0.10248297452926636,0.5255983471870422,15,14,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,1,0,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,2,1,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,3,2,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,4,3,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,5,4,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,6,5,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,7,6,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,8,7,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,9,8,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,10,9,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,11,10,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,12,11,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,13,12,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,14,13,1.0
20250818_195012,37,0,0.17551952600479126,0.5437675714492798,15,14,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,1,0,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,2,1,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,3,2,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,4,3,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,5,4,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,6,5,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,7,6,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,8,7,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,9,8,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,10,9,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,11,10,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,12,11,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,13,12,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,14,13,1.0
20250818_195012,38,0,0.22975373268127441,0.5571871399879456,15,14,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,1,0,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,2,1,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,3,2,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,4,3,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,5,4,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,6,5,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,7,6,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,8,7,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,9,8,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,10,9,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,11,10,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,12,11,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,13,12,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,14,13,1.0
20250818_195012,39,0,0.2026074379682541,0.5504792928695679,15,14,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,1,0,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,2,1,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,3,2,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,4,3,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,5,4,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,6,5,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,7,6,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,8,7,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,9,8,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,10,9,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,11,10,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,12,11,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,13,12,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,14,13,1.0
20250818_195012,40,0,0.03374577313661575,0.5084356665611267,15,14,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,1,0,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,2,1,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,3,2,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,4,3,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,5,4,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,6,5,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,7,6,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,8,7,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,9,8,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,10,9,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,11,10,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,12,11,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,13,12,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,14,13,1.0
20250818_195012,41,0,0.19462108612060547,0.5485022664070129,15,14,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,1,0,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,2,1,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,3,2,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,4,3,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,5,4,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,6,5,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,7,6,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,8,7,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,9,8,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,10,9,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,11,10,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,12,11,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,13,12,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,14,13,1.0
20250818_195012,42,0,0.23815985023975372,0.5592601299285889,15,14,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,1,0,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,2,1,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,3,2,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,4,3,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,5,4,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,6,5,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,7,6,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,8,7,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,9,8,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,10,9,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,11,10,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,12,11,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,13,12,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,14,13,1.0
20250818_195012,44,0,0.24220764636993408,0.560257613658905,15,14,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,1,0,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,2,1,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,3,2,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,4,3,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,5,4,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,6,5,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,7,6,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,8,7,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,9,8,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,10,9,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,11,10,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,12,11,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,13,12,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,14,13,1.0
20250818_195012,45,0,0.19286423921585083,0.5480671525001526,15,14,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,1,0,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,2,1,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,3,2,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,4,3,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,5,4,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,6,5,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,7,6,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,8,7,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,9,8,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,10,9,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,11,10,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,12,11,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,13,12,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,14,13,1.0
20250818_195012,46,0,0.22469739615917206,0.5559391975402832,15,14,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,1,0,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,2,1,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,3,2,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,4,3,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,5,4,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,6,5,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,7,6,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,8,7,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,9,8,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,10,9,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,11,10,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,12,11,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,13,12,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,14,13,1.0
20250818_195012,47,0,0.16751354932785034,0.5417807698249817,15,14,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,1,0,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,2,1,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,3,2,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,4,3,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,5,4,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,6,5,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,7,6,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,8,7,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,9,8,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,10,9,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,11,10,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,12,11,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,13,12,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,14,13,1.0
20250818_195012,49,0,0.2582016587257385,0.5641941428184509,15,14,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,1,0,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,2,1,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,3,2,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,4,3,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,5,4,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,6,5,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,7,6,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,8,7,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,9,8,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,10,9,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,11,10,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,12,11,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,13,12,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,14,13,1.0
20250818_195012,51,0,0.19252774119377136,0.5479838252067566,15,14,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,1,0,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,2,1,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,3,2,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,4,3,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,5,4,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,6,5,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,7,6,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,8,7,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,9,8,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,10,9,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,11,10,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,12,11,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,13,12,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,14,13,1.0
20250818_195012,52,0,0.1929769515991211,0.5480950474739075,15,14,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,1,0,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,2,1,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,3,2,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,4,3,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,5,4,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,6,5,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,7,6,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,8,7,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,9,8,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,10,9,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,11,10,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,12,11,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,13,12,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,14,13,1.0
20250818_195012,53,0,0.13228607177734375,0.5330233573913574,15,14,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,1,0,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,2,1,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,3,2,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,4,3,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,5,4,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,6,5,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,7,6,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,8,7,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,9,8,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,10,9,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,11,10,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,12,11,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,13,12,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,14,13,1.0
20250818_195012,54,0,0.16123902797698975,0.5402226448059082,15,14,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,1,0,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,2,1,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,3,2,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,4,3,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,5,4,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,6,5,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,7,6,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,8,7,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,9,8,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,10,9,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,11,10,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,12,11,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,13,12,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,14,13,1.0
20250818_195012,55,0,0.15414462983608246,0.5384600162506104,15,14,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,1,0,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,2,1,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,3,2,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,4,3,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,5,4,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,6,5,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,7,6,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,8,7,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,9,8,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,10,9,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,11,10,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,12,11,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,13,12,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,14,13,1.0
20250818_195012,56,0,0.2599097788333893,0.5646141171455383,15,14,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,1,0,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,2,1,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,3,2,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,4,3,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,5,4,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,6,5,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,7,6,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,8,7,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,9,8,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,10,9,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,11,10,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,12,11,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,13,12,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,14,13,1.0
20250818_195012,57,0,0.1813983917236328,0.5452256798744202,15,14,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,1,0,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,2,1,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,3,2,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,4,3,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,5,4,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,6,5,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,7,6,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,8,7,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,9,8,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,10,9,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,11,10,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,12,11,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,13,12,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,14,13,1.0
20250818_195012,58,0,0.0648278072476387,0.5162012577056885,15,14,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,1,0,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,2,1,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,3,2,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,4,3,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,5,4,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,6,5,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,7,6,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,8,7,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,9,8,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,10,9,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,11,10,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,12,11,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,13,12,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,14,13,1.0
20250818_195012,59,0,0.20037201046943665,0.5499260425567627,15,14,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,1,0,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,2,1,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,3,2,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,4,3,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,5,4,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,6,5,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,7,6,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,8,7,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,9,8,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,10,9,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,11,10,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,12,11,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,13,12,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,14,13,1.0
20250818_195012,60,0,0.15463699400424957,0.5385823845863342,15,14,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,1,0,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,2,1,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,3,2,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,4,3,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,5,4,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,6,5,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,7,6,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,8,7,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,9,8,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,10,9,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,11,10,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,12,11,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,13,12,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,14,13,1.0
20250818_195012,61,0,0.20476257801055908,0.5510125160217285,15,14,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,1,0,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,2,1,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,3,2,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,4,3,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,5,4,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,6,5,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,7,6,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,8,7,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,9,8,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,10,9,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,11,10,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,12,11,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,13,12,1.0
20250818_195012,62,0,0.17115604877471924,0.5426848530769348,14,13,1.0
